iteration,area,error,flag
0,63,0.09765625,pretrain
20,49,63.4140625,pretrain
40,45,67.890625,pretrain
60,39,55.3046875,pretrain
80,39,70.8984375,pretrain
100,38,76.890625,pretrain
120,37,85.1796875,pretrain
140,36,71.3828125,pretrain
160,33,71.734375,pretrain
180,33,77.6171875,pretrain
200,32,56.296875,pretrain
220,31,149.9140625,pretrain
240,31,132.90625,pretrain
260,31,88.65625,pretrain
280,31,151.546875,pretrain
300,31,141.625,pretrain
320,30,140.75,pretrain
340,30,143.9375,pretrain
360,29,59.671875,pretrain
380,29,55.6796875,pretrain
400,29,138.1015625,pretrain
420,28,138.7265625,pretrain
440,28,60.3125,pretrain
460,28,57.96875,pretrain
480,28,58.109375,pretrain
500,28,57.859375,pretrain
520,27,57.609375,pretrain
540,27,81.21875,pretrain
560,27,88.4375,pretrain
580,27,84.3828125,pretrain
600,27,89.5859375,pretrain
620,27,109.8671875,pretrain
640,26,95.4921875,pretrain
660,25,109.359375,pretrain
680,25,98.234375,pretrain
700,25,121.875,pretrain
712,24,121.34375,normal
732,24,56.734375,normal
752,24,56.734375,normal
772,24,54.5390625,normal
792,24,54.0703125,normal
812,24,41.21875,normal
832,24,36.2421875,normal
852,24,35.7265625,normal
872,24,35.7265625,normal
892,24,35.7265625,normal
912,24,35.7265625,normal
932,24,35.7265625,normal
952,24,35.7265625,normal
972,24,35.4140625,normal
992,24,35.25,normal
1012,24,35.25,normal
1032,24,35.25,normal
1052,24,35.25,normal
1072,24,35.25,normal
1092,24,35.25,normal
1112,24,35.25,normal
1132,24,35.25,normal
1152,24,35.25,normal
1172,24,35.25,normal
1192,24,35.25,normal
1212,24,35.25,normal
1232,24,35.25,normal
1252,24,35.25,normal
1272,24,35.25,normal
1292,24,35.25,normal
1312,24,35.1875,normal
1332,24,35.140625,normal
1352,24,35.140625,normal
1372,24,35.140625,normal
1392,24,35.140625,normal
1412,24,34.6640625,normal
1432,24,34.6640625,normal
1452,24,34.6640625,normal
1472,24,34.6640625,normal
1492,24,34.6640625,normal
1512,24,34.34375,normal
1532,24,34.34375,normal
1552,24,34.34375,normal
1572,24,34.34375,normal
1592,24,34.34375,normal
1612,24,33.171875,normal
1632,24,32.96875,normal
1652,24,32.96875,normal
1672,24,32.9609375,normal
1692,24,32.9609375,normal
1712,24,32.9609375,normal
1732,24,32.9609375,normal
1752,24,32.9609375,normal
1772,24,32.9609375,normal
1792,24,32.9609375,normal
1812,24,32.9609375,normal
1832,24,32.9609375,normal
1852,24,32.9609375,normal
1872,24,32.9609375,normal
1892,24,32.9609375,normal
1912,24,32.9609375,normal
1932,24,32.9609375,normal
1952,24,32.9609375,normal
1972,24,32.9609375,normal
1992,24,32.9609375,normal
2012,24,32.9609375,normal
2032,24,32.859375,normal
2052,24,32.859375,normal
2072,24,32.859375,normal
2092,24,32.859375,normal
2112,24,32.8359375,normal
2132,24,32.8359375,normal
2152,24,32.8359375,normal
2172,24,32.8359375,normal
2192,24,32.8359375,normal
2212,24,32.8359375,normal
2232,24,32.8359375,normal
2252,24,32.8359375,normal
2272,24,32.8359375,normal
2292,24,32.8359375,normal
2312,24,32.8359375,normal
2332,24,32.8359375,normal
2352,24,32.8359375,normal
2372,24,32.8359375,normal
2392,24,32.8359375,normal
2412,24,32.8359375,normal
2432,24,32.8359375,normal
2452,24,32.8359375,normal
2472,24,32.8359375,normal
2492,24,32.8359375,normal
2512,24,32.8359375,normal
2532,24,32.8359375,normal
2552,24,32.8359375,normal
2572,24,32.8359375,normal
2592,24,32.8359375,normal
2612,24,32.8359375,normal
2632,24,32.8359375,normal
2652,24,32.8359375,normal
2672,24,32.8359375,normal
2692,24,32.8359375,normal
2711,24,32.8359375,normal
