iteration,area,error,flag
0,63,15.69921875,pretrain
20,54,58.25,pretrain
40,49,61.53125,pretrain
60,48,84.4609375,pretrain
72,44,64.359375,normal
92,44,46.3984375,normal
112,44,42.640625,normal
132,44,41.7734375,normal
152,44,36.109375,normal
172,43,35.6484375,normal
192,44,35.6484375,normal
212,44,35.6484375,normal
232,44,35.6484375,normal
252,44,35.6484375,normal
272,44,35.6484375,normal
292,44,35.6484375,normal
312,44,35.6484375,normal
332,44,35.6484375,normal
352,44,35.6484375,normal
372,44,35.6484375,normal
392,44,35.6484375,normal
412,43,35.6484375,normal
432,43,35.6484375,normal
452,44,35.6484375,normal
472,44,35.6484375,normal
492,43,35.6484375,normal
512,44,35.6484375,normal
532,44,35.6484375,normal
552,44,35.6484375,normal
572,44,35.6484375,normal
592,44,35.6484375,normal
612,44,35.6484375,normal
632,44,35.6484375,normal
652,44,35.6484375,normal
672,44,35.6484375,normal
692,44,35.6484375,normal
712,44,35.6484375,normal
732,44,35.6484375,normal
752,44,35.6484375,normal
772,44,35.6484375,normal
792,43,35.6484375,normal
812,43,35.6484375,normal
832,44,35.6484375,normal
852,44,35.6484375,normal
872,43,35.6484375,normal
892,44,35.6484375,normal
912,43,35.6484375,normal
932,43,35.6484375,normal
952,44,35.6484375,normal
972,44,35.6484375,normal
992,44,31.8828125,normal
1012,44,30.15625,normal
1032,43,30.15625,normal
1052,43,30.15625,normal
1072,44,29.8359375,normal
1092,44,29.65625,normal
1112,43,29.65625,normal
1132,44,29.65625,normal
1152,44,29.6484375,normal
1172,44,29.6484375,normal
1192,44,29.6484375,normal
1212,44,29.6484375,normal
1232,44,29.6484375,normal
1252,43,29.6484375,normal
1272,43,29.6484375,normal
1292,43,29.6484375,normal
1312,43,29.6484375,normal
1332,44,29.625,normal
1352,43,29.625,normal
1372,43,29.625,normal
1392,44,29.375,normal
1412,44,29.375,normal
1432,43,29.375,normal
1452,44,29.375,normal
1472,44,29.28125,normal
1492,42,29.28125,normal
1512,44,29.28125,normal
1532,44,29.28125,normal
1552,44,29.28125,normal
1572,44,29.28125,normal
1592,43,29.28125,normal
1612,44,29.28125,normal
1632,44,29.28125,normal
1652,44,29.28125,normal
1672,44,29.28125,normal
1692,44,29.28125,normal
1712,44,29.28125,normal
1732,44,29.28125,normal
1752,44,29.28125,normal
1772,44,29.28125,normal
1792,44,29.28125,normal
1812,44,29.28125,normal
1832,44,29.28125,normal
1852,44,29.28125,normal
1872,44,29.28125,normal
1892,44,29.21875,normal
1912,43,29.21875,normal
1932,44,29.21875,normal
1952,44,29.21875,normal
1972,44,29.21875,normal
1992,44,29.21875,normal
2012,42,29.21875,normal
2032,43,29.21875,normal
2052,43,29.21875,normal
2071,44,29.21875,normal
