iteration,area,error,flag
0,63,34.88671875,pretrain
20,53,61.890625,pretrain
40,49,57.34375,pretrain
60,46,64.65625,pretrain
80,41,80.015625,pretrain
100,40,85.0234375,pretrain
120,38,81.4140625,pretrain
140,36,118.359375,pretrain
160,34,39.1796875,pretrain
180,33,60.0078125,pretrain
200,31,56.4453125,pretrain
220,31,113.1875,pretrain
240,31,88.0546875,pretrain
260,31,81.96875,pretrain
280,31,63.4375,pretrain
300,31,60.875,pretrain
320,31,87.8203125,pretrain
340,31,60.3203125,pretrain
360,30,151.5625,pretrain
380,30,63.203125,pretrain
400,29,61.0,pretrain
410,28,65.75,normal
430,28,58.796875,normal
450,28,56.6171875,normal
470,28,56.4140625,normal
490,28,53.0390625,normal
510,28,52.3515625,normal
530,28,48.25,normal
550,28,47.53125,normal
570,28,47.46875,normal
590,28,47.46875,normal
610,28,35.7890625,normal
630,28,35.7109375,normal
650,28,35.7109375,normal
670,28,35.7109375,normal
690,28,35.5078125,normal
710,28,35.5078125,normal
730,28,35.5078125,normal
750,28,35.5078125,normal
770,28,35.5078125,normal
790,28,35.5078125,normal
810,28,35.5078125,normal
830,28,35.5078125,normal
850,28,35.5078125,normal
870,28,35.5078125,normal
890,28,35.5078125,normal
910,28,35.5078125,normal
930,28,35.5078125,normal
950,28,35.5078125,normal
970,28,35.4921875,normal
990,28,35.4921875,normal
1010,28,35.4921875,normal
1030,28,35.4921875,normal
1050,28,35.4921875,normal
1070,28,35.4921875,normal
1090,28,35.4921875,normal
1110,28,35.4921875,normal
1130,28,35.4921875,normal
1150,28,35.4921875,normal
1170,28,35.4921875,normal
1190,28,35.4921875,normal
1210,28,35.4921875,normal
1230,28,35.4921875,normal
1250,28,35.4921875,normal
1270,28,35.4921875,normal
1290,28,35.4921875,normal
1310,28,35.4921875,normal
1330,28,35.4921875,normal
1350,28,35.4921875,normal
1370,28,35.4921875,normal
1390,28,35.4921875,normal
1410,28,35.4921875,normal
1430,28,35.4921875,normal
1450,28,35.4921875,normal
1470,28,35.2109375,normal
1490,28,34.4375,normal
1510,28,34.4375,normal
1530,28,34.4140625,normal
1550,28,34.3359375,normal
1570,28,34.3359375,normal
1590,28,34.3359375,normal
1610,28,34.3359375,normal
1630,28,34.25,normal
1650,28,34.25,normal
1670,28,34.25,normal
1690,28,34.2109375,normal
1710,28,34.2109375,normal
1730,28,34.2109375,normal
1750,28,34.2109375,normal
1770,28,34.2109375,normal
1790,28,34.2109375,normal
1810,28,34.2109375,normal
1830,28,34.1328125,normal
1850,28,34.1328125,normal
1870,28,34.1328125,normal
1890,28,34.1328125,normal
1910,28,34.1328125,normal
1930,28,34.1328125,normal
1950,28,34.078125,normal
1970,28,34.078125,normal
1990,28,34.078125,normal
2010,28,34.078125,normal
2030,28,34.078125,normal
2050,28,34.0390625,normal
2070,28,34.0390625,normal
2090,28,34.0390625,normal
2110,28,34.0390625,normal
2130,28,34.0390625,normal
2150,28,34.0390625,normal
2170,28,34.0390625,normal
2190,28,34.0390625,normal
2210,28,34.0390625,normal
2230,28,34.0390625,normal
2250,28,34.0390625,normal
2270,28,34.0390625,normal
2290,28,34.0390625,normal
2310,28,34.0390625,normal
2330,28,34.0390625,normal
2350,28,34.0390625,normal
2370,28,34.0390625,normal
2390,28,34.0390625,normal
2409,28,34.0390625,normal
