iteration,area,error,flag
0,63,1.40625,pretrain
20,52,77.4765625,pretrain
40,49,71.3828125,pretrain
46,48,72.90625,normal
66,47,56.34375,normal
86,47,42.9609375,normal
106,47,42.5390625,normal
126,47,37.2578125,normal
146,48,37.2578125,normal
166,48,36.4453125,normal
186,48,36.4453125,normal
206,48,36.3203125,normal
226,46,36.2265625,normal
246,48,35.96875,normal
266,48,35.96875,normal
286,48,35.609375,normal
306,47,35.609375,normal
326,48,35.609375,normal
346,48,35.609375,normal
366,48,35.609375,normal
386,48,35.609375,normal
406,47,35.609375,normal
426,48,35.609375,normal
446,47,35.609375,normal
466,48,35.609375,normal
486,48,35.609375,normal
506,48,35.421875,normal
526,48,35.421875,normal
546,48,35.421875,normal
566,48,34.3125,normal
586,46,34.3125,normal
606,47,34.3125,normal
626,48,34.3125,normal
646,48,34.03125,normal
666,48,34.03125,normal
686,48,34.03125,normal
706,48,34.03125,normal
726,48,34.03125,normal
746,47,34.03125,normal
766,47,34.03125,normal
786,48,34.03125,normal
806,48,34.03125,normal
826,48,34.03125,normal
846,48,34.03125,normal
866,48,34.03125,normal
886,48,34.03125,normal
906,48,34.03125,normal
926,47,34.03125,normal
946,48,34.03125,normal
966,48,34.03125,normal
986,48,34.03125,normal
1006,46,33.78125,normal
1026,48,33.78125,normal
1046,48,33.78125,normal
1066,48,32.9453125,normal
1086,48,32.578125,normal
1106,48,32.578125,normal
1126,48,32.578125,normal
1146,48,32.578125,normal
1166,48,32.515625,normal
1186,47,32.515625,normal
1206,48,32.515625,normal
1226,46,32.515625,normal
1246,45,32.515625,normal
1266,45,32.515625,normal
1286,48,32.515625,normal
1306,48,32.515625,normal
1326,47,32.515625,normal
1346,45,32.515625,normal
1366,46,32.515625,normal
1386,48,32.515625,normal
1406,48,32.515625,normal
1426,47,32.515625,normal
1446,47,32.515625,normal
1466,48,32.515625,normal
1486,48,32.515625,normal
1506,48,32.515625,normal
1526,47,28.6171875,normal
1546,48,28.6171875,normal
1566,47,28.6171875,normal
1586,47,28.6171875,normal
1606,48,28.6171875,normal
1626,48,28.6171875,normal
1646,46,28.5078125,normal
1666,48,28.4609375,normal
1686,48,28.4609375,normal
1706,48,28.4609375,normal
1726,48,28.4609375,normal
1746,47,28.3984375,normal
1766,48,28.3984375,normal
1786,47,28.3984375,normal
1806,46,28.3984375,normal
1826,47,28.3984375,normal
1846,48,28.3984375,normal
1866,48,28.3984375,normal
1886,46,28.3203125,normal
1906,47,28.3203125,normal
1926,48,28.3203125,normal
1946,48,28.3203125,normal
1966,48,28.3203125,normal
1986,48,28.3203125,normal
2006,48,28.3203125,normal
2026,48,28.3203125,normal
2045,48,28.3203125,normal
