iteration,area,error,flag
0,63,32.8828125,pretrain
20,53,64.33203125,pretrain
24,52,66.70703125,normal
44,52,48.4140625,normal
64,52,47.8828125,normal
84,51,47.8515625,normal
104,52,43.515625,normal
124,48,42.703125,normal
144,50,38.421875,normal
164,51,37.921875,normal
184,51,37.84375,normal
204,52,36.5,normal
224,52,35.5234375,normal
244,52,35.5,normal
264,50,35.5,normal
284,52,35.5,normal
304,52,35.0078125,normal
324,50,35.0078125,normal
344,52,35.0078125,normal
364,52,35.0078125,normal
384,52,35.0078125,normal
404,50,35.0078125,normal
424,52,34.953125,normal
444,52,34.953125,normal
464,52,34.953125,normal
484,52,34.953125,normal
504,51,34.9140625,normal
524,51,34.9140625,normal
544,52,34.8828125,normal
564,52,34.8828125,normal
584,51,34.8828125,normal
604,50,34.8828125,normal
624,51,34.8828125,normal
644,52,34.8828125,normal
664,52,34.8828125,normal
684,52,34.8828125,normal
704,52,34.8828125,normal
724,50,34.8828125,normal
744,51,34.8828125,normal
764,52,34.8828125,normal
784,51,34.8828125,normal
804,49,34.8828125,normal
824,51,34.8828125,normal
844,50,34.8828125,normal
864,51,34.8828125,normal
884,50,34.8828125,normal
904,52,34.8828125,normal
924,51,34.8515625,normal
944,49,34.8515625,normal
964,52,34.8515625,normal
984,51,34.8515625,normal
1004,52,34.8515625,normal
1024,49,34.8515625,normal
1044,52,34.8515625,normal
1064,49,34.8515625,normal
1084,50,34.8515625,normal
1104,52,34.8515625,normal
1124,50,34.8515625,normal
1144,51,34.8515625,normal
1164,52,34.8515625,normal
1184,50,34.8515625,normal
1204,51,34.8515625,normal
1224,51,34.8515625,normal
1244,52,34.8515625,normal
1264,52,34.8515625,normal
1284,52,34.8515625,normal
1304,51,34.8515625,normal
1324,50,34.8515625,normal
1344,50,34.8515625,normal
1364,51,34.8515625,normal
1384,52,34.8515625,normal
1404,52,34.8515625,normal
1424,51,34.8515625,normal
1444,52,34.8515625,normal
1464,52,34.8515625,normal
1484,52,34.8515625,normal
1504,50,34.8515625,normal
1524,52,34.8515625,normal
1544,51,34.8515625,normal
1564,50,34.8515625,normal
1584,51,34.8515625,normal
1604,51,34.8515625,normal
1624,52,34.8515625,normal
1644,52,34.8515625,normal
1664,52,34.8515625,normal
1684,49,34.8515625,normal
1704,48,34.8515625,normal
1724,51,34.8515625,normal
1744,52,34.8515625,normal
1764,51,34.8515625,normal
1784,52,34.8515625,normal
1804,52,34.8515625,normal
1824,52,34.8515625,normal
1844,51,34.8515625,normal
1864,52,34.8515625,normal
1884,52,34.8515625,normal
1904,51,34.8515625,normal
1924,51,34.8515625,normal
1944,50,34.8515625,normal
1964,52,34.8515625,normal
1984,51,34.8515625,normal
2004,51,34.8515625,normal
2023,51,34.8515625,normal
