iteration,area,error,flag
0,64,0.0,normal
20,64,0.3046875,normal
40,64,0.3046875,normal
60,64,0.3046875,normal
80,64,0.3125,normal
100,64,0.234375,normal
120,64,0.3046875,normal
140,64,0.296875,normal
160,63,0.296875,normal
180,63,0.296875,normal
200,63,0.3046875,normal
220,63,0.3046875,normal
240,62,0.296875,normal
260,62,0.296875,normal
280,62,0.296875,normal
300,62,0.296875,normal
320,62,0.296875,normal
340,61,0.296875,normal
360,61,0.296875,normal
380,61,0.3125,normal
400,61,0.3125,normal
420,61,0.3125,normal
440,61,0.3125,normal
460,61,0.3125,normal
480,61,0.3125,normal
500,61,0.3125,normal
520,61,0.3125,normal
540,61,0.296875,normal
560,61,0.296875,normal
580,61,0.296875,normal
600,61,0.296875,normal
620,61,0.296875,normal
640,61,0.296875,normal
660,61,0.296875,normal
680,61,0.2734375,normal
700,61,0.2734375,normal
720,61,0.2734375,normal
740,61,0.2734375,normal
760,61,0.2734375,normal
780,61,0.2734375,normal
800,61,0.296875,normal
820,61,0.296875,normal
840,61,0.296875,normal
860,61,0.296875,normal
880,61,0.296875,normal
900,61,0.2734375,normal
920,60,0.3046875,normal
940,60,0.3046875,normal
960,60,0.3046875,normal
980,60,0.3046875,normal
1000,60,0.3046875,normal
1020,60,0.3046875,normal
1040,60,0.3046875,normal
1060,60,0.3046875,normal
1080,60,0.3046875,normal
1100,60,0.3046875,normal
1120,60,0.3046875,normal
1140,60,0.3046875,normal
1160,60,0.3046875,normal
1180,60,0.3046875,normal
1200,60,0.3046875,normal
1220,60,0.3046875,normal
1240,60,0.3046875,normal
1260,60,0.3046875,normal
1280,60,0.3046875,normal
1300,60,0.3046875,normal
1320,60,0.3046875,normal
1340,60,0.3046875,normal
1360,60,0.3046875,normal
1380,60,0.3046875,normal
1400,60,0.3046875,normal
1420,59,0.3046875,normal
1440,59,0.3046875,normal
1460,59,0.3046875,normal
1480,59,0.296875,normal
1500,59,0.296875,normal
1520,59,0.296875,normal
1540,58,0.296875,normal
1560,58,0.3046875,normal
1580,58,0.3046875,normal
1600,58,0.3046875,normal
1620,58,0.3046875,normal
1640,58,0.3046875,normal
1660,58,0.3046875,normal
1680,58,0.3046875,normal
1700,58,0.3046875,normal
1720,58,0.3046875,normal
1740,58,0.3046875,normal
1760,58,0.3046875,normal
1780,58,0.3046875,normal
1800,58,0.3046875,normal
1820,58,0.296875,normal
1840,58,0.296875,normal
1860,58,0.296875,normal
1880,58,0.296875,normal
1900,58,0.296875,normal
1920,58,0.296875,normal
1940,58,0.296875,normal
1960,58,0.296875,normal
1980,58,0.296875,normal
1999,58,0.296875,normal
