iteration,area,error,flag
0,63,8.4921875,normal
20,52,9.34375,normal
40,49,9.1328125,normal
60,46,10.8359375,normal
80,45,10.953125,normal
100,42,11.0234375,normal
120,40,10.9609375,normal
140,39,11.0703125,normal
160,38,10.6171875,normal
180,37,10.9609375,normal
200,37,10.6640625,normal
220,35,10.5859375,normal
240,34,10.5234375,normal
260,34,10.5546875,normal
280,34,10.4921875,normal
300,33,10.3984375,normal
320,33,10.4921875,normal
340,33,10.1796875,normal
360,33,10.4140625,normal
380,32,10.9453125,normal
400,32,10.90625,normal
420,32,10.640625,normal
440,32,10.6015625,normal
460,32,10.484375,normal
480,31,10.625,normal
500,30,10.578125,normal
520,30,10.578125,normal
540,30,10.578125,normal
560,28,10.984375,normal
580,27,10.6796875,normal
600,27,10.859375,normal
620,27,10.859375,normal
640,27,10.9921875,normal
660,26,10.7578125,normal
680,26,10.9453125,normal
700,26,10.4140625,normal
720,26,10.4375,normal
740,26,10.40625,normal
760,26,10.3359375,normal
780,26,10.3359375,normal
800,26,11.0234375,normal
820,26,10.3203125,normal
840,26,10.9296875,normal
860,26,10.90625,normal
880,26,10.90625,normal
900,26,10.90625,normal
920,26,10.7578125,normal
940,25,10.7421875,normal
960,25,10.7421875,normal
980,25,10.7578125,normal
1000,25,10.6796875,normal
1020,25,11.015625,normal
1040,25,11.03125,normal
1060,25,10.703125,normal
1080,25,10.96875,normal
1100,25,10.7265625,normal
1120,25,10.65625,normal
1140,25,10.546875,normal
1160,25,10.546875,normal
1180,25,10.546875,normal
1200,25,10.546875,normal
1220,24,11.0859375,normal
1240,24,10.609375,normal
1260,24,10.609375,normal
1280,24,10.609375,normal
1300,24,10.9375,normal
1320,24,10.9375,normal
1340,24,11.0390625,normal
1360,24,10.546875,normal
1380,23,10.625,normal
1400,23,10.6484375,normal
1420,23,11.1015625,normal
1440,23,10.7109375,normal
1460,23,10.6484375,normal
1480,23,10.671875,normal
1500,23,10.6640625,normal
1520,23,10.671875,normal
1540,23,10.671875,normal
1560,23,10.5859375,normal
1580,23,10.5859375,normal
1600,23,10.65625,normal
1620,23,10.609375,normal
1640,23,10.390625,normal
1660,23,10.40625,normal
1680,23,10.40625,normal
1700,23,10.4296875,normal
1720,23,11.0703125,normal
1740,23,11.0703125,normal
1760,23,11.0703125,normal
1780,23,11.0703125,normal
1800,23,11.0703125,normal
1820,23,10.8046875,normal
1840,22,10.9296875,normal
1860,22,10.9296875,normal
1880,22,10.9296875,normal
1900,22,10.9609375,normal
1920,22,10.921875,normal
1940,22,10.921875,normal
1960,22,11.015625,normal
1980,22,11.078125,normal
1999,22,11.078125,normal
