iteration,area,error,flag
0,63,0.5625,normal
20,61,1.0078125,normal
40,61,1.0078125,normal
60,60,1.015625,normal
80,59,1.015625,normal
100,58,1.015625,normal
120,58,1.015625,normal
140,58,1.0,normal
160,57,1.0234375,normal
180,57,1.0234375,normal
200,57,1.0390625,normal
220,57,1.0390625,normal
240,56,0.9453125,normal
260,56,0.9765625,normal
280,56,1.0,normal
300,55,1.0078125,normal
320,55,1.0078125,normal
340,55,0.921875,normal
360,55,0.984375,normal
380,55,0.984375,normal
400,55,0.9453125,normal
420,55,0.9453125,normal
440,55,1.0390625,normal
460,55,1.0234375,normal
480,55,1.0390625,normal
500,55,1.0390625,normal
520,55,1.03125,normal
540,55,1.03125,normal
560,54,1.015625,normal
580,54,1.015625,normal
600,54,1.015625,normal
620,53,1.015625,normal
640,53,1.015625,normal
660,53,1.015625,normal
680,53,1.015625,normal
700,53,1.015625,normal
720,53,1.015625,normal
740,53,1.015625,normal
760,53,1.015625,normal
780,53,1.015625,normal
800,53,1.0078125,normal
820,53,1.015625,normal
840,53,1.046875,normal
860,53,1.046875,normal
880,52,1.046875,normal
900,52,1.046875,normal
920,52,1.046875,normal
940,52,1.0234375,normal
960,52,1.0234375,normal
980,52,1.0234375,normal
1000,52,1.046875,normal
1020,52,1.046875,normal
1040,52,1.046875,normal
1060,52,1.046875,normal
1080,52,1.046875,normal
1100,52,1.046875,normal
1120,52,1.046875,normal
1140,52,1.046875,normal
1160,52,1.046875,normal
1180,52,1.046875,normal
1200,52,1.046875,normal
1220,51,1.046875,normal
1240,51,1.046875,normal
1260,51,1.046875,normal
1280,51,1.046875,normal
1300,51,1.046875,normal
1320,51,1.046875,normal
1340,51,1.046875,normal
1360,51,1.046875,normal
1380,51,1.046875,normal
1400,51,1.046875,normal
1420,51,1.046875,normal
1440,51,1.046875,normal
1460,51,1.046875,normal
1480,51,1.046875,normal
1500,51,1.046875,normal
1520,51,1.046875,normal
1540,51,1.046875,normal
1560,51,1.046875,normal
1580,51,1.046875,normal
1600,51,1.046875,normal
1620,51,1.046875,normal
1640,51,1.046875,normal
1660,51,1.046875,normal
1680,51,1.046875,normal
1700,51,1.046875,normal
1720,51,1.046875,normal
1740,51,1.046875,normal
1760,51,1.046875,normal
1780,51,1.046875,normal
1800,50,1.046875,normal
1820,50,1.046875,normal
1840,50,1.046875,normal
1860,50,1.046875,normal
1880,50,1.046875,normal
1900,50,1.046875,normal
1920,50,1.046875,normal
1940,50,1.046875,normal
1960,50,1.046875,normal
1980,50,1.046875,normal
1999,50,1.046875,normal
