iteration,area,error,flag
0,64,0.0546875,normal
20,57,4.8125,normal
40,52,5.3515625,normal
60,50,5.390625,normal
80,46,4.90625,normal
100,45,5.828125,normal
120,44,6.1171875,normal
140,43,5.96875,normal
160,43,5.96875,normal
180,41,5.59375,normal
200,41,6.0703125,normal
220,41,6.0546875,normal
240,40,5.9453125,normal
260,40,5.6015625,normal
280,38,5.65625,normal
300,38,6.015625,normal
320,38,5.8671875,normal
340,38,6.03125,normal
360,37,6.1328125,normal
380,37,6.0703125,normal
400,37,6.046875,normal
420,36,5.9765625,normal
440,36,5.9375,normal
460,36,5.7734375,normal
480,36,5.734375,normal
500,35,5.9765625,normal
520,35,5.65625,normal
540,35,5.8671875,normal
560,34,5.9140625,normal
580,34,5.9140625,normal
600,34,5.9140625,normal
620,33,5.9140625,normal
640,32,5.7578125,normal
660,32,5.859375,normal
680,32,5.34375,normal
700,32,5.6171875,normal
720,32,5.4921875,normal
740,32,5.4921875,normal
760,32,6.0,normal
780,32,6.0,normal
800,32,6.0234375,normal
820,32,6.0234375,normal
840,32,6.015625,normal
860,31,6.015625,normal
880,31,6.015625,normal
900,31,6.015625,normal
920,31,6.015625,normal
940,31,6.0,normal
960,31,6.0,normal
980,30,6.0,normal
1000,30,6.0,normal
1020,30,6.0,normal
1040,30,6.0,normal
1060,30,5.90625,normal
1080,30,5.90625,normal
1100,30,5.9296875,normal
1120,30,5.9296875,normal
1140,30,5.9296875,normal
1160,30,5.9296875,normal
1180,30,5.8046875,normal
1200,30,5.828125,normal
1220,30,5.9921875,normal
1240,30,5.9921875,normal
1260,30,5.9921875,normal
1280,30,6.0,normal
1300,30,5.8671875,normal
1320,30,5.8671875,normal
1340,30,5.7890625,normal
1360,30,6.0703125,normal
1380,30,6.046875,normal
1400,30,6.125,normal
1420,30,6.125,normal
1440,30,6.0625,normal
1460,30,6.15625,normal
1480,30,6.1484375,normal
1500,30,6.1484375,normal
1520,30,6.1484375,normal
1540,30,6.1484375,normal
1560,30,6.1484375,normal
1580,30,6.1484375,normal
1600,30,6.1328125,normal
1620,30,6.1328125,normal
1640,30,6.1328125,normal
1660,30,6.1171875,normal
1680,30,6.1171875,normal
1700,30,6.15625,normal
1720,30,6.15625,normal
1740,30,6.15625,normal
1760,30,6.15625,normal
1780,30,6.15625,normal
1800,30,6.15625,normal
1820,30,6.1484375,normal
1840,30,6.1484375,normal
1860,30,6.1484375,normal
1880,30,6.1484375,normal
1900,30,6.1171875,normal
1920,30,6.1171875,normal
1940,30,6.1171875,normal
1960,30,6.109375,normal
1980,30,6.1484375,normal
1999,30,6.1484375,normal
