iteration,area,error,flag
0,63,7.578125,normal
20,56,19.33203125,normal
40,51,18.7734375,normal
60,49,18.0078125,normal
80,46,19.796875,normal
100,44,17.203125,normal
120,42,16.6953125,normal
140,41,18.3828125,normal
160,40,19.125,normal
180,40,19.28125,normal
200,39,19.3828125,normal
220,38,17.9375,normal
240,37,17.9375,normal
260,37,19.984375,normal
280,36,16.6328125,normal
300,35,16.5078125,normal
320,35,17.21875,normal
340,35,18.9140625,normal
360,33,19.6953125,normal
380,33,18.609375,normal
400,33,18.7734375,normal
420,32,18.8125,normal
440,32,18.796875,normal
460,31,18.796875,normal
480,30,18.796875,normal
500,30,19.0234375,normal
520,30,19.0859375,normal
540,30,19.0859375,normal
560,30,19.0859375,normal
580,29,19.0859375,normal
600,27,19.3671875,normal
620,27,19.4609375,normal
640,26,19.4609375,normal
660,26,19.5390625,normal
680,26,19.5390625,normal
700,25,19.2265625,normal
720,25,19.4296875,normal
740,25,19.078125,normal
760,25,18.015625,normal
780,25,19.578125,normal
800,25,19.4609375,normal
820,25,19.2578125,normal
840,24,19.2578125,normal
860,24,19.015625,normal
880,24,19.015625,normal
900,23,19.015625,normal
920,22,19.265625,normal
940,22,19.265625,normal
960,22,19.265625,normal
980,22,19.265625,normal
1000,22,19.0078125,normal
1020,22,19.7734375,normal
1040,22,18.421875,normal
1060,21,17.703125,normal
1080,21,18.7421875,normal
1100,21,18.7421875,normal
1120,21,18.234375,normal
1140,21,18.8359375,normal
1160,21,19.453125,normal
1180,21,19.453125,normal
1200,21,19.359375,normal
1220,21,19.5234375,normal
1240,21,19.3359375,normal
1260,21,19.203125,normal
1280,21,19.6875,normal
1300,21,19.1953125,normal
1320,21,18.9296875,normal
1340,21,18.7421875,normal
1360,21,18.8671875,normal
1380,21,19.109375,normal
1400,20,18.15625,normal
1420,20,18.25,normal
1440,20,19.1328125,normal
1460,20,19.1484375,normal
1480,20,19.125,normal
1500,20,19.9296875,normal
1520,20,19.9296875,normal
1540,20,19.9296875,normal
1560,20,19.6796875,normal
1580,20,19.6796875,normal
1600,20,18.671875,normal
1620,20,18.7734375,normal
1640,20,18.171875,normal
1660,20,18.171875,normal
1680,20,19.09375,normal
1700,20,19.1328125,normal
1720,20,18.6875,normal
1740,20,18.6875,normal
1760,20,19.7890625,normal
1780,20,19.25,normal
1800,20,19.25,normal
1820,20,19.5625,normal
1840,20,19.5625,normal
1860,20,19.4296875,normal
1880,20,17.5,normal
1900,20,19.6875,normal
1920,19,19.96875,normal
1940,19,19.96875,normal
1960,19,19.96875,normal
1980,19,17.984375,normal
1999,19,18.828125,normal
