iteration,area,error,flag
0,63,7.59375,pretrain
20,53,63.20703125,pretrain
35,48,64.2265625,normal
55,48,41.8515625,normal
75,48,41.7421875,normal
95,48,39.609375,normal
115,48,39.5,normal
135,48,34.8984375,normal
155,47,34.828125,normal
175,48,34.828125,normal
195,48,34.625,normal
215,48,34.625,normal
235,47,34.625,normal
255,48,34.078125,normal
275,48,34.078125,normal
295,48,34.078125,normal
315,48,34.078125,normal
335,48,34.078125,normal
355,48,34.078125,normal
375,48,34.078125,normal
395,46,34.078125,normal
415,47,34.078125,normal
435,46,34.078125,normal
455,45,34.078125,normal
475,46,34.0625,normal
495,48,34.0625,normal
515,48,34.0625,normal
535,48,34.0625,normal
555,47,34.0625,normal
575,47,34.0625,normal
595,47,34.0625,normal
615,48,34.0625,normal
635,48,34.0625,normal
655,48,33.8515625,normal
675,48,33.8359375,normal
695,48,33.8359375,normal
715,48,33.8359375,normal
735,47,33.8359375,normal
755,47,33.8359375,normal
775,48,33.8359375,normal
795,48,33.75,normal
815,48,33.75,normal
835,48,33.75,normal
855,47,33.75,normal
875,47,33.75,normal
895,48,33.75,normal
915,48,33.75,normal
935,47,33.75,normal
955,48,33.7421875,normal
975,48,33.7421875,normal
995,48,33.7421875,normal
1015,48,33.7421875,normal
1035,48,33.7421875,normal
1055,48,33.7421875,normal
1075,48,33.7421875,normal
1095,47,33.7421875,normal
1115,48,33.7421875,normal
1135,47,33.7421875,normal
1155,48,33.7421875,normal
1175,48,33.7421875,normal
1195,48,33.7421875,normal
1215,48,33.7421875,normal
1235,48,33.7421875,normal
1255,48,33.7421875,normal
1275,47,33.7421875,normal
1295,48,33.4140625,normal
1315,48,33.4140625,normal
1335,47,33.40625,normal
1355,48,33.40625,normal
1375,48,33.40625,normal
1395,48,33.40625,normal
1415,48,33.40625,normal
1435,47,33.40625,normal
1455,48,33.40625,normal
1475,48,33.40625,normal
1495,48,33.40625,normal
1515,48,33.40625,normal
1535,47,33.40625,normal
1555,47,33.40625,normal
1575,48,33.40625,normal
1595,47,33.40625,normal
1615,48,33.40625,normal
1635,47,33.40625,normal
1655,48,33.40625,normal
1675,48,33.40625,normal
1695,46,33.40625,normal
1715,48,33.40625,normal
1735,47,33.40625,normal
1755,48,33.40625,normal
1775,48,33.40625,normal
1795,48,33.40625,normal
1815,48,33.40625,normal
1835,48,33.40625,normal
1855,48,33.40625,normal
1875,48,33.40625,normal
1895,47,33.40625,normal
1915,47,33.40625,normal
1935,48,33.40625,normal
1955,47,33.40625,normal
1975,48,33.40625,normal
1995,47,33.40625,normal
2015,48,33.40625,normal
2034,48,33.40625,normal
