iteration,area,error,flag
0,62,7.6484375,pretrain
20,51,72.640625,pretrain
40,48,88.2734375,pretrain
55,44,75.3984375,normal
75,44,46.140625,normal
95,44,43.34375,normal
115,44,38.7890625,normal
135,44,36.8671875,normal
155,43,36.8359375,normal
175,44,36.8359375,normal
195,44,36.8359375,normal
215,44,36.828125,normal
235,43,36.4375,normal
255,44,36.4375,normal
275,44,36.4375,normal
295,43,36.1484375,normal
315,44,36.0078125,normal
335,44,35.890625,normal
355,43,35.7421875,normal
375,44,34.734375,normal
395,44,34.734375,normal
415,44,34.390625,normal
435,44,34.390625,normal
455,44,34.390625,normal
475,44,34.390625,normal
495,44,33.7421875,normal
515,44,33.7421875,normal
535,44,32.109375,normal
555,44,32.109375,normal
575,44,32.109375,normal
595,44,28.5390625,normal
615,44,28.2265625,normal
635,44,28.125,normal
655,44,28.09375,normal
675,44,28.09375,normal
695,44,28.0859375,normal
715,44,28.0859375,normal
735,44,28.0859375,normal
755,44,28.0078125,normal
775,44,28.0078125,normal
795,44,28.0078125,normal
815,44,28.0078125,normal
835,44,28.0078125,normal
855,44,28.0078125,normal
875,43,28.0078125,normal
895,44,28.0078125,normal
915,44,28.0078125,normal
935,44,28.0078125,normal
955,44,28.0078125,normal
975,44,28.0078125,normal
995,44,28.0078125,normal
1015,44,27.4296875,normal
1035,44,27.4296875,normal
1055,44,27.328125,normal
1075,44,27.328125,normal
1095,44,27.328125,normal
1115,44,27.328125,normal
1135,44,27.328125,normal
1155,44,27.328125,normal
1175,44,27.328125,normal
1195,44,27.328125,normal
1215,44,27.328125,normal
1235,44,27.328125,normal
1255,44,27.328125,normal
1275,44,27.328125,normal
1295,43,27.328125,normal
1315,43,27.328125,normal
1335,42,27.328125,normal
1355,44,27.328125,normal
1375,44,27.296875,normal
1395,44,27.296875,normal
1415,44,27.296875,normal
1435,43,27.296875,normal
1455,44,27.296875,normal
1475,44,27.296875,normal
1495,44,24.5390625,normal
1515,43,24.5390625,normal
1535,44,24.5390625,normal
1555,44,24.5390625,normal
1575,44,24.5390625,normal
1595,44,24.5390625,normal
1615,44,24.5390625,normal
1635,44,24.5390625,normal
1655,44,24.5390625,normal
1675,44,24.5390625,normal
1695,44,24.5390625,normal
1715,44,24.5390625,normal
1735,44,24.5390625,normal
1755,44,24.5390625,normal
1775,42,24.5390625,normal
1795,44,24.5390625,normal
1815,43,24.5390625,normal
1835,44,24.5390625,normal
1855,44,24.5390625,normal
1875,43,24.5390625,normal
1895,42,24.5390625,normal
1915,40,24.5390625,normal
1935,43,24.5390625,normal
1955,43,24.5390625,normal
1975,44,24.5390625,normal
1995,44,24.5390625,normal
2015,44,24.5390625,normal
2035,44,24.5390625,normal
2054,43,24.5390625,normal
