iteration,area,error,flag
0,63,0.83984375,normal
20,55,5.421875,normal
40,52,6.1328125,normal
60,49,5.8984375,normal
80,46,5.71875,normal
100,44,6.046875,normal
120,44,5.3125,normal
140,44,5.8828125,normal
160,42,5.8828125,normal
180,41,5.53125,normal
200,41,5.625,normal
220,41,5.65625,normal
240,40,6.046875,normal
260,39,6.046875,normal
280,39,5.90625,normal
300,38,5.984375,normal
320,38,6.0859375,normal
340,36,5.921875,normal
360,36,5.84375,normal
380,35,5.7578125,normal
400,35,5.5859375,normal
420,34,5.5625,normal
440,34,5.5625,normal
460,34,5.609375,normal
480,34,5.890625,normal
500,34,5.515625,normal
520,34,5.890625,normal
540,34,5.7109375,normal
560,34,5.5,normal
580,34,5.5,normal
600,34,5.3984375,normal
620,34,5.828125,normal
640,33,5.9765625,normal
660,33,5.9765625,normal
680,32,5.8828125,normal
700,31,5.421875,normal
720,31,5.3125,normal
740,31,5.34375,normal
760,31,5.34375,normal
780,31,5.453125,normal
800,31,5.453125,normal
820,31,6.1328125,normal
840,31,5.984375,normal
860,31,5.8671875,normal
880,31,5.875,normal
900,31,5.640625,normal
920,31,5.859375,normal
940,31,5.3828125,normal
960,31,5.3828125,normal
980,31,5.71875,normal
1000,31,5.7421875,normal
1020,31,6.03125,normal
1040,31,5.7578125,normal
1060,31,5.5390625,normal
1080,31,5.5390625,normal
1100,31,5.46875,normal
1120,31,5.53125,normal
1140,31,5.53125,normal
1160,31,5.9765625,normal
1180,31,6.078125,normal
1200,31,6.15625,normal
1220,31,6.15625,normal
1240,31,6.15625,normal
1260,31,6.1015625,normal
1280,31,6.03125,normal
1300,30,6.1328125,normal
1320,30,6.0234375,normal
1340,30,6.0234375,normal
1360,30,6.0546875,normal
1380,30,5.9375,normal
1400,30,6.0390625,normal
1420,30,6.0234375,normal
1440,30,6.0,normal
1460,30,6.0234375,normal
1480,30,6.125,normal
1500,30,6.125,normal
1520,30,6.03125,normal
1540,30,5.65625,normal
1560,30,6.1484375,normal
1580,30,6.1484375,normal
1600,30,5.9765625,normal
1620,30,5.9765625,normal
1640,30,5.8828125,normal
1660,30,5.8828125,normal
1680,30,5.9921875,normal
1700,30,5.9921875,normal
1720,30,5.9921875,normal
1740,30,6.125,normal
1760,30,5.921875,normal
1780,30,6.015625,normal
1800,30,6.046875,normal
1820,30,5.9765625,normal
1840,30,5.890625,normal
1860,30,5.671875,normal
1880,30,5.671875,normal
1900,30,5.6875,normal
1920,30,5.6875,normal
1940,30,6.078125,normal
1960,30,6.0625,normal
1980,30,6.0625,normal
1999,30,6.0625,normal
