iteration,area,error,flag
0,63,4.8359375,pretrain
20,51,74.625,pretrain
40,49,77.5,pretrain
60,45,50.0078125,pretrain
80,42,97.2109375,pretrain
100,41,112.96875,pretrain
120,41,125.078125,pretrain
140,40,95.3203125,pretrain
160,39,63.2734375,pretrain
180,36,92.203125,normal
200,36,61.34375,normal
220,36,61.03125,normal
240,36,55.5,normal
260,36,49.375,normal
280,36,45.90625,normal
300,36,40.5625,normal
320,36,37.578125,normal
340,36,37.40625,normal
360,36,37.40625,normal
380,36,34.71875,normal
400,36,34.71875,normal
420,36,34.625,normal
440,36,34.625,normal
460,36,34.625,normal
480,36,34.625,normal
500,36,34.625,normal
520,36,34.46875,normal
540,36,34.46875,normal
560,36,34.46875,normal
580,36,34.0078125,normal
600,36,34.0078125,normal
620,36,34.0078125,normal
640,36,34.0078125,normal
660,36,34.0078125,normal
680,36,34.0078125,normal
700,35,34.0078125,normal
720,36,34.0078125,normal
740,36,34.0078125,normal
760,36,34.0078125,normal
780,36,34.0078125,normal
800,36,34.0078125,normal
820,36,34.0078125,normal
840,36,34.0078125,normal
860,36,34.0078125,normal
880,36,34.0078125,normal
900,36,34.0078125,normal
920,36,34.0078125,normal
940,36,32.90625,normal
960,36,32.8828125,normal
980,36,32.8828125,normal
1000,36,32.8828125,normal
1020,36,32.8828125,normal
1040,36,32.8828125,normal
1060,36,32.8828125,normal
1080,36,32.8828125,normal
1100,36,32.8828125,normal
1120,36,32.8828125,normal
1140,36,32.8828125,normal
1160,36,32.8828125,normal
1180,36,32.8828125,normal
1200,36,32.8828125,normal
1220,36,32.8828125,normal
1240,36,32.8828125,normal
1260,36,32.8828125,normal
1280,36,32.8828125,normal
1300,36,32.8828125,normal
1320,36,32.8828125,normal
1340,36,32.8828125,normal
1360,36,32.8828125,normal
1380,36,32.8828125,normal
1400,36,32.8828125,normal
1420,36,32.8828125,normal
1440,36,32.8828125,normal
1460,35,32.8828125,normal
1480,36,32.8828125,normal
1500,36,32.8828125,normal
1520,36,32.8828125,normal
1540,36,32.8828125,normal
1560,36,32.8828125,normal
1580,36,32.8828125,normal
1600,36,32.8828125,normal
1620,35,32.8828125,normal
1640,36,32.8828125,normal
1660,36,32.8828125,normal
1680,36,32.8828125,normal
1700,36,32.8828125,normal
1720,36,32.8828125,normal
1740,36,32.8828125,normal
1760,36,32.8828125,normal
1780,36,32.8828125,normal
1800,36,32.8828125,normal
1820,36,32.8828125,normal
1840,35,32.8828125,normal
1860,36,32.8828125,normal
1880,36,32.8828125,normal
1900,36,32.8828125,normal
1920,36,32.8828125,normal
1940,36,32.8828125,normal
1960,36,32.8828125,normal
1980,35,32.8828125,normal
2000,36,32.8828125,normal
2020,36,32.8828125,normal
2040,36,32.8828125,normal
2060,35,32.8828125,normal
2080,36,32.8828125,normal
2100,36,32.8828125,normal
2120,36,32.8828125,normal
2140,35,32.8828125,normal
2160,36,32.8828125,normal
2179,36,32.8828125,normal
