log_file,src_file,criterion,population,generations,mut_raate,tau,pretrain,finetune,best_area,best_error,run_log
logs_f/area_11.11/log_20250329_144517/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,18,9.9453125,logs_f/area_11.11/log_20250329_144517/log.csv
logs_f/area_11.11/log_20250329_142957/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,20,9.59375,logs_f/area_11.11/log_20250329_142957/log.csv
logs_f/area_11.11/log_20250329_143826/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,19,9.609375,logs_f/area_11.11/log_20250329_143826/log.csv
logs_f/area_11.11/log_20250329_150414/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,21,9.53125,logs_f/area_11.11/log_20250329_150414/log.csv
logs_f/area_11.11/log_20250329_150554/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,20,9.859375,logs_f/area_11.11/log_20250329_150554/log.csv
logs_f/area_11.11/log_20250329_145400/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,20,9.484375,logs_f/area_11.11/log_20250329_145400/log.csv
logs_f/area_11.11/log_20250329_151056/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,31,10.9140625,logs_f/area_11.11/log_20250329_151056/log.csv
logs_f/area_11.11/log_20250329_151745/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,20,9.984375,logs_f/area_11.11/log_20250329_151745/log.csv
logs_f/area_11.11/log_20250329_145218/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,18,9.6796875,logs_f/area_11.11/log_20250329_145218/log.csv
logs_f/area_11.11/log_20250329_143644/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,19,9.8046875,logs_f/area_11.11/log_20250329_143644/log.csv
logs_f/area_11.11/log_20250329_144010/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,21,9.5390625,logs_f/area_11.11/log_20250329_144010/log.csv
logs_f/area_11.11/log_20250329_143137/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,19,9.6328125,logs_f/area_11.11/log_20250329_143137/log.csv
logs_f/area_11.11/log_20250329_150734/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,24,10.9140625,logs_f/area_11.11/log_20250329_150734/log.csv
logs_f/area_11.11/log_20250329_144154/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,19,9.5703125,logs_f/area_11.11/log_20250329_144154/log.csv
logs_f/area_11.11/log_20250329_144336/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,18,9.8671875,logs_f/area_11.11/log_20250329_144336/log.csv
logs_f/area_11.11/log_20250329_145906/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,21,9.6640625,logs_f/area_11.11/log_20250329_145906/log.csv
logs_f/area_11.11/log_20250329_150230/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,20,9.484375,logs_f/area_11.11/log_20250329_150230/log.csv
logs_f/area_11.11/log_20250329_151925/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,20,9.4453125,logs_f/area_11.11/log_20250329_151925/log.csv
logs_f/area_11.11/log_20250329_150049/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,19,9.7734375,logs_f/area_11.11/log_20250329_150049/log.csv
logs_f/area_11.11/log_20250329_144659/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,20,9.671875,logs_f/area_11.11/log_20250329_144659/log.csv
logs_f/area_11.11/log_20250329_151241/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,20,9.90625,logs_f/area_11.11/log_20250329_151241/log.csv
logs_f/area_11.11/log_20250329_151602/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,19,9.5546875,logs_f/area_11.11/log_20250329_151602/log.csv
logs_f/area_11.11/log_20250329_145540/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,21,9.5546875,logs_f/area_11.11/log_20250329_145540/log.csv
logs_f/area_11.11/log_20250329_143317/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,11.11,,1000,20,9.6171875,logs_f/area_11.11/log_20250329_143317/log.csv
logs_f/error_44/log_20250329_153833/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,22,23.3984375,logs_f/error_44/log_20250329_153833/log.csv
logs_f/error_44/log_20250329_162215/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,23,30.71875,logs_f/error_44/log_20250329_162215/log.csv
logs_f/error_44/log_20250329_160633/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,23,31.1015625,logs_f/error_44/log_20250329_160633/log.csv
logs_f/error_44/log_20250329_152754/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,23,22.2734375,logs_f/error_44/log_20250329_152754/log.csv
logs_f/error_44/log_20250329_155917/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,22,32.53125,logs_f/error_44/log_20250329_155917/log.csv
logs_f/error_44/log_20250329_155357/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,23,30.6015625,logs_f/error_44/log_20250329_155357/log.csv
logs_f/error_44/log_20250329_153309/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,23,30.7421875,logs_f/error_44/log_20250329_153309/log.csv
logs_f/error_44/log_20250329_161843/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,24,30.8515625,logs_f/error_44/log_20250329_161843/log.csv
logs_f/error_44/log_20250329_161637/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,23,29.3125,logs_f/error_44/log_20250329_161637/log.csv
logs_f/error_44/log_20250329_161449/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,21,25.125,logs_f/error_44/log_20250329_161449/log.csv
logs_f/error_44/log_20250329_152939/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,22,33.6328125,logs_f/error_44/log_20250329_152939/log.csv
logs_f/error_44/log_20250329_154401/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,21,22.6171875,logs_f/error_44/log_20250329_154401/log.csv
logs_f/error_44/log_20250329_161022/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,23,27.96875,logs_f/error_44/log_20250329_161022/log.csv
logs_f/error_44/log_20250329_160824/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,24,25.484375,logs_f/error_44/log_20250329_160824/log.csv
logs_f/error_44/log_20250329_155206/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,21,27.234375,logs_f/error_44/log_20250329_155206/log.csv
logs_f/error_44/log_20250329_160109/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,21,32.8984375,logs_f/error_44/log_20250329_160109/log.csv
logs_f/error_44/log_20250329_153650/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,23,30.34375,logs_f/error_44/log_20250329_153650/log.csv
logs_f/error_44/log_20250329_161241/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,22,22.328125,logs_f/error_44/log_20250329_161241/log.csv
logs_f/error_44/log_20250329_162026/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,24,32.84375,logs_f/error_44/log_20250329_162026/log.csv
logs_f/error_44/log_20250329_155732/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,24,34.0234375,logs_f/error_44/log_20250329_155732/log.csv
logs_f/error_44/log_20250329_153502/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,23,32.4609375,logs_f/error_44/log_20250329_153502/log.csv
logs_f/error_44/log_20250329_160301/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,24,22.8203125,logs_f/error_44/log_20250329_160301/log.csv
logs_f/error_44/log_20250329_154207/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,22,20.7890625,logs_f/error_44/log_20250329_154207/log.csv
logs_f/error_44/log_20250329_160446/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,21,30.4140625,logs_f/error_44/log_20250329_160446/log.csv
logs_f/error_44/log_20250329_154555/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,24,20.703125,logs_f/error_44/log_20250329_154555/log.csv
logs_f/error_44/log_20250329_154745/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,20,34.0234375,logs_f/error_44/log_20250329_154745/log.csv
logs_f/error_44/log_20250329_155548/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,26,27.8125,logs_f/error_44/log_20250329_155548/log.csv
logs_f/error_44/log_20250329_154947/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,23,23.828125,logs_f/error_44/log_20250329_154947/log.csv
logs_f/error_44/log_20250329_153122/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,25,27.5078125,logs_f/error_44/log_20250329_153122/log.csv
logs_f/error_44/log_20250329_154022/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,44.0,5000,1000,26,22.8046875,logs_f/error_44/log_20250329_154022/log.csv
logs_f/error_32/log_20250329_154040/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,24,34.90625,logs_f/error_32/log_20250329_154040/log.csv
logs_f/error_32/log_20250329_160954/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,23,24.5625,logs_f/error_32/log_20250329_160954/log.csv
logs_f/error_32/log_20250329_153520/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,22,34.03125,logs_f/error_32/log_20250329_153520/log.csv
logs_f/error_32/log_20250329_155429/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,20,33.625,logs_f/error_32/log_20250329_155429/log.csv
logs_f/error_32/log_20250329_152754/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,20,27.828125,logs_f/error_32/log_20250329_152754/log.csv
logs_f/error_32/log_20250329_162128/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,22,30.6875,logs_f/error_32/log_20250329_162128/log.csv
logs_f/error_32/log_20250329_161341/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,20,24.3125,logs_f/error_32/log_20250329_161341/log.csv
logs_f/error_32/log_20250329_160027/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,21,36.484375,logs_f/error_32/log_20250329_160027/log.csv
logs_f/error_32/log_20250329_162335/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,24,24.140625,logs_f/error_32/log_20250329_162335/log.csv
logs_f/error_32/log_20250329_160224/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,22,25.578125,logs_f/error_32/log_20250329_160224/log.csv
logs_f/error_32/log_20250329_161141/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,21,23.4609375,logs_f/error_32/log_20250329_161141/log.csv
logs_f/error_32/log_20250329_155822/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,23,34.2109375,logs_f/error_32/log_20250329_155822/log.csv
logs_f/error_32/log_20250329_152939/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,21,36.1640625,logs_f/error_32/log_20250329_152939/log.csv
logs_f/error_32/log_20250329_154625/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,21,31.625,logs_f/error_32/log_20250329_154625/log.csv
logs_f/error_32/log_20250329_153138/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,23,27.8125,logs_f/error_32/log_20250329_153138/log.csv
logs_f/error_32/log_20250329_160425/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,22,32.7578125,logs_f/error_32/log_20250329_160425/log.csv
logs_f/error_32/log_20250329_154826/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,22,32.359375,logs_f/error_32/log_20250329_154826/log.csv
logs_f/error_32/log_20250329_161529/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,20,24.09375,logs_f/error_32/log_20250329_161529/log.csv
logs_f/error_32/log_20250329_155221/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,21,32.515625,logs_f/error_32/log_20250329_155221/log.csv
logs_f/error_32/log_20250329_160621/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,20,34.15625,logs_f/error_32/log_20250329_160621/log.csv
logs_f/error_32/log_20250329_153709/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,23,23.640625,logs_f/error_32/log_20250329_153709/log.csv
logs_f/error_32/log_20250329_153853/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,24,32.8125,logs_f/error_32/log_20250329_153853/log.csv
logs_f/error_32/log_20250329_161743/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,19,23.9921875,logs_f/error_32/log_20250329_161743/log.csv
logs_f/error_32/log_20250329_153333/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,23,22.7890625,logs_f/error_32/log_20250329_153333/log.csv
logs_f/error_32/log_20250329_160807/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,21,28.3203125,logs_f/error_32/log_20250329_160807/log.csv
logs_f/error_32/log_20250329_154242/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,21,32.34375,logs_f/error_32/log_20250329_154242/log.csv
logs_f/error_32/log_20250329_155616/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,23,28.28125,logs_f/error_32/log_20250329_155616/log.csv
logs_f/error_32/log_20250329_154441/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,21,30.5859375,logs_f/error_32/log_20250329_154441/log.csv
logs_f/error_32/log_20250329_155025/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,21,32.734375,logs_f/error_32/log_20250329_155025/log.csv
logs_f/error_32/log_20250329_161940/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,32.0,5000,1000,23,36.2421875,logs_f/error_32/log_20250329_161940/log.csv
logs_f/area_3.42/log_20250329_151224/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,43,3.3671875,logs_f/area_3.42/log_20250329_151224/log.csv
logs_f/area_3.42/log_20250329_143316/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,34,3.3203125,logs_f/area_3.42/log_20250329_143316/log.csv
logs_f/area_3.42/log_20250329_145718/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,33,3.2578125,logs_f/area_3.42/log_20250329_145718/log.csv
logs_f/area_3.42/log_20250329_143643/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,36,3.1640625,logs_f/area_3.42/log_20250329_143643/log.csv
logs_f/area_3.42/log_20250329_144152/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,35,3.2109375,logs_f/area_3.42/log_20250329_144152/log.csv
logs_f/area_3.42/log_20250329_145210/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,35,3.40625,logs_f/area_3.42/log_20250329_145210/log.csv
logs_f/area_3.42/log_20250329_143500/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,37,2.7734375,logs_f/area_3.42/log_20250329_143500/log.csv
logs_f/area_3.42/log_20250329_144701/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,37,3.015625,logs_f/area_3.42/log_20250329_144701/log.csv
logs_f/area_3.42/log_20250329_142957/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,36,3.234375,logs_f/area_3.42/log_20250329_142957/log.csv
logs_f/area_3.42/log_20250329_151718/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,36,3.234375,logs_f/area_3.42/log_20250329_151718/log.csv
logs_f/area_3.42/log_20250329_151538/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,37,3.296875,logs_f/area_3.42/log_20250329_151538/log.csv
logs_f/area_3.42/log_20250329_144008/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,38,3.0703125,logs_f/area_3.42/log_20250329_144008/log.csv
logs_f/area_3.42/log_20250329_145026/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,42,3.203125,logs_f/area_3.42/log_20250329_145026/log.csv
logs_f/area_3.42/log_20250329_150039/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,32,3.234375,logs_f/area_3.42/log_20250329_150039/log.csv
logs_f/area_3.42/log_20250329_150404/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,36,3.0546875,logs_f/area_3.42/log_20250329_150404/log.csv
logs_f/area_3.42/log_20250329_145538/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,35,3.3671875,logs_f/area_3.42/log_20250329_145538/log.csv
logs_f/area_3.42/log_20250329_150908/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,35,3.0,logs_f/area_3.42/log_20250329_150908/log.csv
logs_f/area_3.42/log_20250329_150222/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,34,3.015625,logs_f/area_3.42/log_20250329_150222/log.csv
logs_f/area_3.42/log_20250329_150730/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,35,3.28125,logs_f/area_3.42/log_20250329_150730/log.csv
logs_f/area_3.42/log_20250329_143136/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,35,3.2109375,logs_f/area_3.42/log_20250329_143136/log.csv
logs_f/area_3.42/log_20250329_144842/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,32,3.40625,logs_f/area_3.42/log_20250329_144842/log.csv
logs_f/area_3.42/log_20250329_143827/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,34,3.296875,logs_f/area_3.42/log_20250329_143827/log.csv
logs_f/area_3.42/log_20250329_150547/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,34,3.3125,logs_f/area_3.42/log_20250329_150547/log.csv
logs_f/area_3.42/log_20250329_145354/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,35,3.2421875,logs_f/area_3.42/log_20250329_145354/log.csv
logs_f/area_3.42/log_20250329_144336/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,33,3.28125,logs_f/area_3.42/log_20250329_144336/log.csv
logs_f/area_3.42/log_20250329_151046/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,43,3.3359375,logs_f/area_3.42/log_20250329_151046/log.csv
logs_f/area_3.42/log_20250329_144518/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,34,3.359375,logs_f/area_3.42/log_20250329_144518/log.csv
logs_f/area_3.42/log_20250329_151400/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,36,3.015625,logs_f/area_3.42/log_20250329_151400/log.csv
logs_f/area_3.42/log_20250329_145858/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,35,3.2265625,logs_f/area_3.42/log_20250329_145858/log.csv
logs_f/area_3.42/log_20250329_151858/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,3.42,,1000,35,3.3359375,logs_f/area_3.42/log_20250329_151858/log.csv
logs_f/error_36/log_20250329_160946/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,22,28.3984375,logs_f/error_36/log_20250329_160946/log.csv
logs_f/error_36/log_20250329_152754/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,23,32.8828125,logs_f/error_36/log_20250329_152754/log.csv
logs_f/error_36/log_20250329_154137/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,20,30.9609375,logs_f/error_36/log_20250329_154137/log.csv
logs_f/error_36/log_20250329_153730/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,21,32.734375,logs_f/error_36/log_20250329_153730/log.csv
logs_f/error_36/log_20250329_152941/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,18,22.75,logs_f/error_36/log_20250329_152941/log.csv
logs_f/error_36/log_20250329_154322/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,21,34.0546875,logs_f/error_36/log_20250329_154322/log.csv
logs_f/error_36/log_20250329_160211/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,21,31.203125,logs_f/error_36/log_20250329_160211/log.csv
logs_f/error_36/log_20250329_153132/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,20,34.2109375,logs_f/error_36/log_20250329_153132/log.csv
logs_f/error_36/log_20250329_161525/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,25,24.796875,logs_f/error_36/log_20250329_161525/log.csv
logs_f/error_36/log_20250329_161936/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,22,30.4609375,logs_f/error_36/log_20250329_161936/log.csv
logs_f/error_36/log_20250329_155633/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,23,32.84375,logs_f/error_36/log_20250329_155633/log.csv
logs_f/error_36/log_20250329_160005/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,22,32.515625,logs_f/error_36/log_20250329_160005/log.csv
logs_f/error_36/log_20250329_160613/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,22,32.40625,logs_f/error_36/log_20250329_160613/log.csv
logs_f/error_36/log_20250329_154515/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,21,33.1328125,logs_f/error_36/log_20250329_154515/log.csv
logs_f/error_36/log_20250329_161134/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,21,30.5859375,logs_f/error_36/log_20250329_161134/log.csv
logs_f/error_36/log_20250329_161737/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,21,32.4140625,logs_f/error_36/log_20250329_161737/log.csv
logs_f/error_36/log_20250329_155308/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,21,23.34375,logs_f/error_36/log_20250329_155308/log.csv
logs_f/error_36/log_20250329_155818/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,19,34.90625,logs_f/error_36/log_20250329_155818/log.csv
logs_f/error_36/log_20250329_154710/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,22,34.75,logs_f/error_36/log_20250329_154710/log.csv
logs_f/error_36/log_20250329_160759/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,22,34.2109375,logs_f/error_36/log_20250329_160759/log.csv
logs_f/error_36/log_20250329_153935/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,23,34.90625,logs_f/error_36/log_20250329_153935/log.csv
logs_f/error_36/log_20250329_153341/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,21,34.3671875,logs_f/error_36/log_20250329_153341/log.csv
logs_f/error_36/log_20250329_155451/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,23,27.34375,logs_f/error_36/log_20250329_155451/log.csv
logs_f/error_36/log_20250329_162130/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,23,31.359375,logs_f/error_36/log_20250329_162130/log.csv
logs_f/error_36/log_20250329_153537/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,23,34.4296875,logs_f/error_36/log_20250329_153537/log.csv
logs_f/error_36/log_20250329_154902/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,22,32.40625,logs_f/error_36/log_20250329_154902/log.csv
logs_f/error_36/log_20250329_160409/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,23,25.2109375,logs_f/error_36/log_20250329_160409/log.csv
logs_f/error_36/log_20250329_155104/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,21,32.8125,logs_f/error_36/log_20250329_155104/log.csv
logs_f/error_36/log_20250329_161329/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,21,30.734375,logs_f/error_36/log_20250329_161329/log.csv
logs_f/error_36/log_20250329_162320/metadata.json,u_arrmul4.cgp,error,10,4000,0.03,36.0,5000,1000,22,33.8671875,logs_f/error_36/log_20250329_162320/log.csv
logs_f/area_6.17/log_20250329_143504/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,6.17,,1000,27,5.5390625,logs_f/area_6.17/log_20250329_143504/log.csv
logs_f/area_6.17/log_20250329_143830/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,6.17,,1000,26,5.328125,logs_f/area_6.17/log_20250329_143830/log.csv
logs_f/area_6.17/log_20250329_144349/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,6.17,,1000,28,5.78125,logs_f/area_6.17/log_20250329_144349/log.csv
logs_f/area_6.17/log_20250329_151805/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,6.17,,1000,28,5.390625,logs_f/area_6.17/log_20250329_151805/log.csv
logs_f/area_6.17/log_20250329_145048/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,6.17,,1000,29,5.4921875,logs_f/area_6.17/log_20250329_145048/log.csv
logs_f/area_6.17/log_20250329_151443/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,6.17,,1000,26,5.3125,logs_f/area_6.17/log_20250329_151443/log.csv
logs_f/area_6.17/log_20250329_145233/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,6.17,,1000,26,5.796875,logs_f/area_6.17/log_20250329_145233/log.csv
logs_f/area_6.17/log_20250329_150751/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,6.17,,1000,27,4.9140625,logs_f/area_6.17/log_20250329_150751/log.csv
logs_f/area_6.17/log_20250329_142957/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,6.17,,1000,27,5.2109375,logs_f/area_6.17/log_20250329_142957/log.csv
logs_f/area_6.17/log_20250329_144718/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,6.17,,1000,28,5.546875,logs_f/area_6.17/log_20250329_144718/log.csv
logs_f/area_6.17/log_20250329_144203/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,6.17,,1000,29,5.4921875,logs_f/area_6.17/log_20250329_144203/log.csv
logs_f/area_6.17/log_20250329_145556/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,6.17,,1000,27,5.5703125,logs_f/area_6.17/log_20250329_145556/log.csv
logs_f/area_6.17/log_20250329_145415/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,6.17,,1000,27,5.3203125,logs_f/area_6.17/log_20250329_145415/log.csv
logs_f/area_6.17/log_20250329_150934/metadata.json,u_arrmul4.cgp,area,10,4000,0.03,6.17,,1000,27,5.265625,logs_f/area_6.17/log_20250329_150934/log.csv
