iteration,area,error,flag
0,63,0.9609375,pretrain
20,53,57.0390625,pretrain
40,47,48.171875,pretrain
60,47,56.2109375,pretrain
80,45,53.703125,pretrain
100,41,59.5625,pretrain
115,40,63.421875,normal
135,40,59.671875,normal
155,40,59.671875,normal
175,40,49.0078125,normal
195,40,48.7109375,normal
215,40,45.609375,normal
235,40,45.4296875,normal
255,40,45.296875,normal
275,40,45.296875,normal
295,40,45.265625,normal
315,40,45.109375,normal
335,40,45.109375,normal
355,40,45.109375,normal
375,40,45.109375,normal
395,40,41.78125,normal
415,40,35.7890625,normal
435,40,35.75,normal
455,40,35.703125,normal
475,40,35.703125,normal
495,40,35.671875,normal
515,40,35.671875,normal
535,40,35.671875,normal
555,40,35.671875,normal
575,40,35.6484375,normal
595,40,35.6484375,normal
615,40,35.6484375,normal
635,39,35.6484375,normal
655,40,35.6484375,normal
675,40,35.6484375,normal
695,40,35.6484375,normal
715,40,35.6484375,normal
735,40,35.6484375,normal
755,40,35.6484375,normal
775,40,35.6484375,normal
795,40,35.6484375,normal
815,39,35.6484375,normal
835,40,35.6484375,normal
855,40,35.6484375,normal
875,40,35.6484375,normal
895,40,35.6484375,normal
915,40,35.6484375,normal
935,40,35.6484375,normal
955,40,35.6484375,normal
975,40,35.6484375,normal
995,40,35.6484375,normal
1015,40,35.6484375,normal
1035,40,35.6484375,normal
1055,40,35.6484375,normal
1075,40,35.6484375,normal
1095,39,35.6484375,normal
1115,40,35.6484375,normal
1135,40,35.6484375,normal
1155,40,35.6484375,normal
1175,40,35.6484375,normal
1195,40,35.6484375,normal
1215,40,35.6484375,normal
1235,40,35.6484375,normal
1255,40,35.6484375,normal
1275,40,35.6484375,normal
1295,40,35.6484375,normal
1315,40,35.6484375,normal
1335,40,35.6484375,normal
1355,40,35.6484375,normal
1375,40,35.6484375,normal
1395,40,35.6484375,normal
1415,40,35.6484375,normal
1435,40,35.6484375,normal
1455,40,35.6484375,normal
1475,40,35.6484375,normal
1495,40,35.6484375,normal
1515,40,35.6484375,normal
1535,40,35.6484375,normal
1555,40,35.6484375,normal
1575,40,35.6484375,normal
1595,40,35.6484375,normal
1615,40,35.6484375,normal
1635,39,35.6484375,normal
1655,40,35.6484375,normal
1675,40,35.6484375,normal
1695,40,35.6484375,normal
1715,40,35.6484375,normal
1735,40,35.6484375,normal
1755,40,35.6484375,normal
1775,40,35.6484375,normal
1795,40,35.6484375,normal
1815,39,35.6484375,normal
1835,40,35.6484375,normal
1855,40,35.6484375,normal
1875,40,35.6484375,normal
1895,40,35.6484375,normal
1915,40,35.6484375,normal
1935,40,35.6484375,normal
1955,40,35.6484375,normal
1975,40,35.6484375,normal
1995,40,35.6484375,normal
2015,40,35.6484375,normal
2035,40,35.6484375,normal
2055,40,35.6484375,normal
2075,40,35.6484375,normal
2095,40,35.6484375,normal
2114,40,35.5234375,normal
