iteration,area,error,flag
0,64,1.5,normal
20,54,9.921875,normal
40,46,9.1484375,normal
60,42,9.1484375,normal
80,41,10.296875,normal
100,40,10.9140625,normal
120,39,10.9765625,normal
140,38,10.8125,normal
160,37,10.8046875,normal
180,34,10.6640625,normal
200,33,11.09375,normal
220,32,10.515625,normal
240,32,10.8828125,normal
260,31,10.875,normal
280,31,11.015625,normal
300,31,10.5859375,normal
320,31,10.859375,normal
340,31,10.859375,normal
360,31,10.71875,normal
380,31,10.71875,normal
400,31,10.2421875,normal
420,31,10.5546875,normal
440,31,11.0859375,normal
460,31,10.6015625,normal
480,30,10.5625,normal
500,30,10.9765625,normal
520,30,10.78125,normal
540,30,10.78125,normal
560,29,11.0625,normal
580,29,11.0859375,normal
600,28,11.0859375,normal
620,28,10.734375,normal
640,28,10.9453125,normal
660,28,10.7265625,normal
680,28,11.09375,normal
700,27,11.0625,normal
720,27,11.03125,normal
740,27,10.9609375,normal
760,27,10.9609375,normal
780,26,11.09375,normal
800,26,10.953125,normal
820,26,11.03125,normal
840,26,10.6484375,normal
860,26,10.71875,normal
880,26,11.0703125,normal
900,26,11.03125,normal
920,26,10.875,normal
940,26,10.359375,normal
960,26,10.703125,normal
980,25,10.5078125,normal
1000,25,10.1640625,normal
1020,25,10.1640625,normal
1040,25,10.1015625,normal
1060,25,11.0859375,normal
1080,25,11.0859375,normal
1100,25,11.0859375,normal
1120,25,11.0859375,normal
1140,24,11.0859375,normal
1160,24,11.1015625,normal
1180,24,11.1015625,normal
1200,24,11.0078125,normal
1220,24,10.5,normal
1240,24,10.6796875,normal
1260,24,10.6796875,normal
1280,24,10.6875,normal
1300,24,10.6875,normal
1320,24,11.0234375,normal
1340,24,11.0234375,normal
1360,24,11.0234375,normal
1380,24,11.046875,normal
1400,24,11.0703125,normal
1420,24,11.0703125,normal
1440,24,10.671875,normal
1460,24,10.796875,normal
1480,24,10.9609375,normal
1500,24,10.9609375,normal
1520,24,10.9609375,normal
1540,24,11.0078125,normal
1560,24,11.0078125,normal
1580,24,11.0078125,normal
1600,24,11.0078125,normal
1620,24,11.0078125,normal
1640,24,10.828125,normal
1660,24,10.828125,normal
1680,24,10.828125,normal
1700,24,10.828125,normal
1720,24,10.65625,normal
1740,24,11.0546875,normal
1760,24,11.0234375,normal
1780,24,10.5234375,normal
1800,24,9.96875,normal
1820,24,9.984375,normal
1840,24,9.9921875,normal
1860,24,10.1640625,normal
1880,23,10.046875,normal
1900,23,9.9375,normal
1920,23,10.046875,normal
1940,23,10.0703125,normal
1960,23,11.0703125,normal
1980,23,11.09375,normal
1999,23,10.96875,normal
