iteration,area,error,flag
0,63,0.9609375,normal
20,56,10.1015625,normal
40,51,10.7265625,normal
60,47,11.015625,normal
80,46,10.875,normal
100,44,10.875,normal
120,44,10.875,normal
140,44,10.7265625,normal
160,42,10.796875,normal
180,40,11.0234375,normal
200,38,10.9296875,normal
220,38,11.046875,normal
240,38,10.953125,normal
260,37,10.1328125,normal
280,36,10.1328125,normal
300,34,9.8671875,normal
320,34,10.296875,normal
340,33,10.296875,normal
360,32,10.296875,normal
380,32,9.9609375,normal
400,32,9.9609375,normal
420,32,10.609375,normal
440,32,10.859375,normal
460,32,10.4453125,normal
480,32,10.4453125,normal
500,31,10.0546875,normal
520,31,9.9921875,normal
540,31,9.9765625,normal
560,30,10.4296875,normal
580,30,10.4296875,normal
600,30,10.53125,normal
620,30,10.3125,normal
640,29,10.6875,normal
660,29,10.6875,normal
680,29,10.71875,normal
700,28,10.71875,normal
720,28,10.6953125,normal
740,27,10.6640625,normal
760,27,10.7734375,normal
780,27,10.7734375,normal
800,26,10.7734375,normal
820,26,10.546875,normal
840,26,10.921875,normal
860,26,11.0390625,normal
880,26,11.0390625,normal
900,26,10.953125,normal
920,26,10.953125,normal
940,26,10.84375,normal
960,26,10.9609375,normal
980,26,10.9609375,normal
1000,25,10.921875,normal
1020,24,10.921875,normal
1040,24,10.9453125,normal
1060,24,10.9453125,normal
1080,23,11.09375,normal
1100,23,11.09375,normal
1120,23,11.09375,normal
1140,23,11.1015625,normal
1160,23,11.1015625,normal
1180,23,11.1015625,normal
1200,23,11.1015625,normal
1220,22,11.1015625,normal
1240,22,11.0546875,normal
1260,22,11.0546875,normal
1280,22,11.0546875,normal
1300,22,10.984375,normal
1320,21,10.984375,normal
1340,21,10.734375,normal
1360,21,10.734375,normal
1380,21,10.8125,normal
1400,21,10.921875,normal
1420,21,10.921875,normal
1440,21,10.7578125,normal
1460,20,11.0234375,normal
1480,20,11.0234375,normal
1500,20,10.90625,normal
1520,20,11.015625,normal
1540,20,11.015625,normal
1560,20,11.015625,normal
1580,20,11.015625,normal
1600,20,11.015625,normal
1620,20,11.015625,normal
1640,20,11.015625,normal
1660,20,11.015625,normal
1680,20,11.015625,normal
1700,20,11.015625,normal
1720,20,11.0546875,normal
1740,20,11.0546875,normal
1760,20,11.0546875,normal
1780,20,11.0546875,normal
1800,20,11.109375,normal
1820,20,11.109375,normal
1840,20,11.109375,normal
1860,20,11.0,normal
1880,20,11.0,normal
1900,20,11.0,normal
1920,20,11.0,normal
1940,20,10.9375,normal
1960,20,10.9375,normal
1980,20,10.9375,normal
1999,20,10.9375,normal
