iteration,area,error,flag
0,63,9.078125,pretrain
20,51,78.109375,pretrain
40,49,69.7421875,pretrain
60,46,106.296875,pretrain
65,44,59.59375,normal
85,44,50.7265625,normal
105,44,41.34375,normal
125,44,38.7734375,normal
145,44,38.7109375,normal
165,44,38.3671875,normal
185,44,38.3671875,normal
205,44,35.9765625,normal
225,44,29.5234375,normal
245,44,29.5234375,normal
265,43,29.421875,normal
285,44,29.421875,normal
305,44,29.4140625,normal
325,44,29.4140625,normal
345,44,29.4140625,normal
365,44,29.2578125,normal
385,44,28.8671875,normal
405,44,28.8671875,normal
425,44,28.8359375,normal
445,44,28.8359375,normal
465,44,27.375,normal
485,43,26.1796875,normal
505,44,26.1484375,normal
525,43,26.1484375,normal
545,44,26.1484375,normal
565,44,26.0390625,normal
585,44,25.6796875,normal
605,43,25.6796875,normal
625,44,25.6328125,normal
645,44,25.6328125,normal
665,44,25.6328125,normal
685,44,25.6328125,normal
705,44,25.1796875,normal
725,44,25.1796875,normal
745,44,25.1796875,normal
765,43,25.1796875,normal
785,44,25.1796875,normal
805,44,25.1796875,normal
825,43,25.1796875,normal
845,44,25.1796875,normal
865,43,25.1796875,normal
885,44,25.1796875,normal
905,44,24.796875,normal
925,43,24.796875,normal
945,44,24.4296875,normal
965,43,24.4296875,normal
985,44,24.4296875,normal
1005,43,24.078125,normal
1025,44,24.078125,normal
1045,44,24.078125,normal
1065,44,24.078125,normal
1085,44,24.078125,normal
1105,44,24.078125,normal
1125,44,24.078125,normal
1145,43,24.078125,normal
1165,43,24.078125,normal
1185,43,24.078125,normal
1205,44,24.078125,normal
1225,44,24.078125,normal
1245,44,24.078125,normal
1265,44,24.078125,normal
1285,44,24.078125,normal
1305,44,24.078125,normal
1325,43,24.078125,normal
1345,44,24.078125,normal
1365,44,24.078125,normal
1385,44,24.078125,normal
1405,44,24.078125,normal
1425,44,24.078125,normal
1445,43,24.078125,normal
1465,44,24.078125,normal
1485,44,24.078125,normal
1505,44,24.078125,normal
1525,44,24.078125,normal
1545,43,24.078125,normal
1565,44,24.078125,normal
1585,44,24.078125,normal
1605,44,24.078125,normal
1625,44,24.078125,normal
1645,44,24.078125,normal
1665,43,24.078125,normal
1685,43,24.078125,normal
1705,44,24.078125,normal
1725,44,24.078125,normal
1745,44,24.078125,normal
1765,44,24.078125,normal
1785,44,24.078125,normal
1805,44,24.078125,normal
1825,43,24.078125,normal
1845,44,24.078125,normal
1865,44,24.078125,normal
1885,44,24.078125,normal
1905,43,24.078125,normal
1925,44,24.078125,normal
1945,44,24.078125,normal
1965,42,24.078125,normal
1985,43,24.078125,normal
2005,44,24.078125,normal
2025,44,24.078125,normal
2045,44,24.078125,normal
2064,43,24.078125,normal
