iteration,area,error,flag
0,64,3.07421875,normal
20,57,4.875,normal
40,54,5.2421875,normal
60,51,5.46875,normal
80,50,5.625,normal
100,49,5.796875,normal
120,46,5.890625,normal
140,44,6.15625,normal
160,43,6.1171875,normal
180,43,6.09375,normal
200,40,6.09375,normal
220,40,6.03125,normal
240,39,6.09375,normal
260,39,5.890625,normal
280,39,5.7890625,normal
300,38,5.78125,normal
320,38,5.78125,normal
340,38,5.78125,normal
360,38,5.78125,normal
380,37,5.78125,normal
400,37,5.78125,normal
420,37,6.09375,normal
440,37,5.8203125,normal
460,36,6.03125,normal
480,35,6.0234375,normal
500,35,5.859375,normal
520,34,6.1484375,normal
540,34,6.1484375,normal
560,34,6.1484375,normal
580,34,6.1484375,normal
600,34,6.1484375,normal
620,34,5.9296875,normal
640,34,5.9296875,normal
660,34,5.84375,normal
680,34,6.078125,normal
700,33,5.9296875,normal
720,33,5.921875,normal
740,33,6.015625,normal
760,32,6.015625,normal
780,32,5.9296875,normal
800,32,5.9296875,normal
820,32,5.9296875,normal
840,32,6.0546875,normal
860,32,6.0546875,normal
880,32,6.1328125,normal
900,31,5.9921875,normal
920,31,6.1640625,normal
940,31,6.1640625,normal
960,31,6.1640625,normal
980,31,6.1640625,normal
1000,31,6.1640625,normal
1020,30,6.1640625,normal
1040,30,6.1640625,normal
1060,30,6.1328125,normal
1080,30,6.1328125,normal
1100,29,6.1328125,normal
1120,29,6.0390625,normal
1140,29,5.9765625,normal
1160,29,6.0234375,normal
1180,29,5.8671875,normal
1200,29,5.8671875,normal
1220,29,6.03125,normal
1240,29,6.03125,normal
1260,28,6.09375,normal
1280,28,6.09375,normal
1300,28,6.0703125,normal
1320,28,6.0703125,normal
1340,28,6.0390625,normal
1360,28,6.0390625,normal
1380,28,6.0390625,normal
1400,28,6.09375,normal
1420,28,5.90625,normal
1440,28,5.90625,normal
1460,28,5.8359375,normal
1480,28,6.1328125,normal
1500,28,6.078125,normal
1520,28,6.1640625,normal
1540,28,6.1640625,normal
1560,28,6.1640625,normal
1580,28,6.1640625,normal
1600,28,6.1640625,normal
1620,28,6.078125,normal
1640,28,6.078125,normal
1660,28,6.078125,normal
1680,28,6.078125,normal
1700,28,6.078125,normal
1720,28,6.078125,normal
1740,28,6.0859375,normal
1760,28,6.0859375,normal
1780,28,5.9296875,normal
1800,28,5.9296875,normal
1820,28,6.0390625,normal
1840,28,6.0234375,normal
1860,28,6.1015625,normal
1880,28,6.1015625,normal
1900,28,6.1015625,normal
1920,28,6.1015625,normal
1940,27,6.1015625,normal
1960,27,6.1015625,normal
1980,27,6.078125,normal
1999,27,6.078125,normal
