iteration,area,error,flag
0,64,4.0390625,normal
20,60,5.26171875,normal
40,57,5.7109375,normal
60,55,6.09375,normal
80,54,5.953125,normal
100,51,5.7265625,normal
120,49,6.140625,normal
140,47,6.109375,normal
160,45,5.8671875,normal
180,45,6.015625,normal
200,45,6.015625,normal
220,45,6.015625,normal
240,44,6.015625,normal
260,44,6.015625,normal
280,44,6.1015625,normal
300,44,6.1015625,normal
320,43,5.984375,normal
340,43,5.8203125,normal
360,43,6.015625,normal
380,43,6.1640625,normal
400,43,6.046875,normal
420,42,6.15625,normal
440,42,6.15625,normal
460,42,6.15625,normal
480,41,6.15625,normal
500,41,6.0859375,normal
520,40,6.0859375,normal
540,40,6.0859375,normal
560,39,6.1484375,normal
580,39,6.0625,normal
600,38,6.078125,normal
620,38,6.0859375,normal
640,38,6.1484375,normal
660,38,6.1484375,normal
680,37,6.1171875,normal
700,37,6.15625,normal
720,37,6.1171875,normal
740,37,6.140625,normal
760,37,6.1484375,normal
780,37,6.1484375,normal
800,37,6.0703125,normal
820,37,6.0703125,normal
840,37,6.0703125,normal
860,37,6.0703125,normal
880,37,6.0234375,normal
900,37,6.0234375,normal
920,37,6.0703125,normal
940,37,6.0703125,normal
960,37,6.125,normal
980,37,6.0859375,normal
1000,37,6.0859375,normal
1020,37,6.0859375,normal
1040,37,6.0859375,normal
1060,37,6.0859375,normal
1080,37,6.0859375,normal
1100,37,6.0703125,normal
1120,37,6.1484375,normal
1140,37,6.1484375,normal
1160,37,6.1484375,normal
1180,37,6.1484375,normal
1200,37,6.1484375,normal
1220,37,6.1484375,normal
1240,37,6.1484375,normal
1260,37,6.09375,normal
1280,37,6.125,normal
1300,37,6.1484375,normal
1320,37,6.1484375,normal
1340,37,6.1484375,normal
1360,37,6.1484375,normal
1380,37,6.109375,normal
1400,37,5.890625,normal
1420,36,6.0078125,normal
1440,36,6.0078125,normal
1460,36,6.0078125,normal
1480,36,6.1484375,normal
1500,36,6.140625,normal
1520,36,6.109375,normal
1540,36,6.109375,normal
1560,36,6.0234375,normal
1580,36,6.0234375,normal
1600,36,6.1171875,normal
1620,36,6.1171875,normal
1640,36,6.1171875,normal
1660,36,6.1171875,normal
1680,36,6.1171875,normal
1700,36,6.1171875,normal
1720,36,6.1171875,normal
1740,36,6.0390625,normal
1760,36,6.1484375,normal
1780,36,6.1484375,normal
1800,36,6.1015625,normal
1820,36,6.1015625,normal
1840,36,6.1015625,normal
1860,36,6.0625,normal
1880,36,6.09375,normal
1900,36,6.09375,normal
1920,36,6.09375,normal
1940,36,6.140625,normal
1960,36,6.140625,normal
1980,36,6.140625,normal
1999,36,6.140625,normal
