iteration,area,error,flag
0,63,0.9609375,pretrain
20,50,31.0078125,pretrain
40,48,30.4765625,pretrain
60,46,35.546875,pretrain
80,44,37.5390625,pretrain
100,42,64.6328125,pretrain
120,40,75.78125,pretrain
140,38,75.2421875,pretrain
160,37,87.8203125,pretrain
164,36,87.7890625,normal
184,36,49.9765625,normal
204,36,46.5859375,normal
224,36,42.625,normal
244,36,42.625,normal
264,36,42.3359375,normal
284,36,38.7421875,normal
304,36,37.96875,normal
324,36,37.8359375,normal
344,36,37.8359375,normal
364,36,37.8359375,normal
384,36,36.6640625,normal
404,36,36.6640625,normal
424,36,36.6640625,normal
444,36,36.6640625,normal
464,36,36.6640625,normal
484,36,36.6640625,normal
504,36,36.6640625,normal
524,36,36.0078125,normal
544,36,36.0078125,normal
564,36,36.0078125,normal
584,36,36.0078125,normal
604,36,35.4609375,normal
624,36,35.4609375,normal
644,36,35.4609375,normal
664,36,35.4609375,normal
684,36,35.4609375,normal
704,35,35.4609375,normal
724,36,35.4609375,normal
744,36,35.4609375,normal
764,36,35.4609375,normal
784,36,35.4609375,normal
804,36,35.4609375,normal
824,36,35.4609375,normal
844,36,35.4609375,normal
864,36,35.4609375,normal
884,36,35.4609375,normal
904,36,35.4609375,normal
924,36,35.4609375,normal
944,35,35.4609375,normal
964,36,35.4609375,normal
984,36,35.4609375,normal
1004,36,35.4609375,normal
1024,36,35.4609375,normal
1044,36,35.4609375,normal
1064,36,35.4609375,normal
1084,35,35.4609375,normal
1104,36,35.4609375,normal
1124,35,35.4375,normal
1144,36,35.4375,normal
1164,36,34.75,normal
1184,36,34.75,normal
1204,35,34.75,normal
1224,36,34.75,normal
1244,36,34.75,normal
1264,36,34.75,normal
1284,36,34.75,normal
1304,36,34.75,normal
1324,36,34.75,normal
1344,36,34.75,normal
1364,36,34.75,normal
1384,36,34.75,normal
1404,36,34.75,normal
1424,36,34.75,normal
1444,36,34.75,normal
1464,36,34.75,normal
1484,36,34.75,normal
1504,35,34.75,normal
1524,36,34.75,normal
1544,35,34.75,normal
1564,36,34.75,normal
1584,36,34.75,normal
1604,36,34.75,normal
1624,35,34.75,normal
1644,36,34.75,normal
1664,36,34.75,normal
1684,36,34.75,normal
1704,36,34.75,normal
1724,36,34.75,normal
1744,36,34.75,normal
1764,36,34.75,normal
1784,36,34.75,normal
1804,36,34.75,normal
1824,36,34.75,normal
1844,36,34.75,normal
1864,36,34.75,normal
1884,36,34.75,normal
1904,36,34.640625,normal
1924,36,34.640625,normal
1944,35,34.640625,normal
1964,36,34.640625,normal
1984,36,34.640625,normal
2004,36,34.640625,normal
2024,36,34.640625,normal
2044,36,34.640625,normal
2064,36,34.640625,normal
2084,36,34.640625,normal
2104,36,34.640625,normal
2124,36,34.640625,normal
2144,36,34.640625,normal
2163,36,34.640625,normal
