iteration,area,error,flag
0,63,26.125,pretrain
20,53,64.46875,pretrain
40,49,66.1953125,pretrain
60,45,66.5625,pretrain
80,44,65.7109375,pretrain
100,42,65.15625,pretrain
120,39,64.8125,pretrain
140,39,65.65625,pretrain
160,39,87.59375,pretrain
180,38,77.6875,pretrain
200,37,77.0234375,pretrain
220,35,73.6953125,pretrain
240,33,86.0,pretrain
250,32,81.578125,normal
270,32,74.5703125,normal
290,32,67.078125,normal
310,32,63.390625,normal
330,32,62.5390625,normal
350,32,61.5234375,normal
370,32,54.265625,normal
390,32,47.53125,normal
410,32,46.515625,normal
430,32,41.5,normal
450,32,40.4296875,normal
470,32,38.5703125,normal
490,32,38.5703125,normal
510,32,38.5390625,normal
530,32,38.5390625,normal
550,32,38.5390625,normal
570,31,37.9921875,normal
590,32,37.9921875,normal
610,32,37.9921875,normal
630,32,37.9921875,normal
650,31,37.9921875,normal
670,32,37.90625,normal
690,32,37.90625,normal
710,32,37.90625,normal
730,32,37.90625,normal
750,32,37.65625,normal
770,32,37.65625,normal
790,32,37.65625,normal
810,32,37.65625,normal
830,32,37.65625,normal
850,32,37.65625,normal
870,32,37.65625,normal
890,32,37.65625,normal
910,32,37.65625,normal
930,32,37.65625,normal
950,32,37.65625,normal
970,32,37.65625,normal
990,32,37.65625,normal
1010,32,37.65625,normal
1030,32,37.65625,normal
1050,32,37.65625,normal
1070,32,37.65625,normal
1090,32,37.65625,normal
1110,32,37.65625,normal
1130,32,37.65625,normal
1150,32,37.65625,normal
1170,32,37.65625,normal
1190,32,37.65625,normal
1210,32,37.65625,normal
1230,32,37.65625,normal
1250,32,37.65625,normal
1270,32,37.65625,normal
1290,32,37.65625,normal
1310,32,37.65625,normal
1330,32,37.65625,normal
1350,32,37.65625,normal
1370,32,37.65625,normal
1390,32,37.65625,normal
1410,32,37.65625,normal
1430,32,37.65625,normal
1450,32,37.65625,normal
1470,32,37.65625,normal
1490,32,37.65625,normal
1510,32,37.65625,normal
1530,32,36.40625,normal
1550,32,35.625,normal
1570,32,35.4453125,normal
1590,32,35.4453125,normal
1610,32,35.4296875,normal
1630,32,35.390625,normal
1650,32,35.390625,normal
1670,32,35.390625,normal
1690,32,35.390625,normal
1710,32,35.390625,normal
1730,32,35.390625,normal
1750,32,35.390625,normal
1770,32,35.390625,normal
1790,32,35.390625,normal
1810,32,35.390625,normal
1830,32,35.390625,normal
1850,32,35.390625,normal
1870,32,35.390625,normal
1890,32,35.390625,normal
1910,32,35.390625,normal
1930,32,35.390625,normal
1950,32,35.390625,normal
1970,32,35.390625,normal
1990,32,35.390625,normal
2010,32,35.390625,normal
2030,32,35.390625,normal
2050,32,35.390625,normal
2070,32,35.390625,normal
2090,32,35.390625,normal
2110,32,35.390625,normal
2130,32,35.390625,normal
2150,32,35.390625,normal
2170,32,35.390625,normal
2190,32,35.390625,normal
2210,32,35.390625,normal
2230,32,35.390625,normal
2249,32,35.390625,normal
