iteration,area,error,flag
0,64,0.9609375,normal
20,62,1.03125,normal
40,62,1.03515625,normal
60,61,1.03515625,normal
80,61,1.03515625,normal
100,61,1.046875,normal
120,61,1.046875,normal
140,61,1.02734375,normal
160,61,1.01953125,normal
180,61,1.01953125,normal
200,61,1.01953125,normal
220,61,1.01953125,normal
240,61,1.01953125,normal
260,61,1.046875,normal
280,61,1.03125,normal
300,61,1.03125,normal
320,61,1.03125,normal
340,60,1.03125,normal
360,60,1.03125,normal
380,60,1.0234375,normal
400,60,1.015625,normal
420,60,1.015625,normal
440,60,1.02734375,normal
460,60,1.03515625,normal
480,60,1.0390625,normal
500,60,1.0390625,normal
520,60,1.046875,normal
540,60,1.046875,normal
560,60,1.04296875,normal
580,60,1.04296875,normal
600,60,1.04296875,normal
620,60,1.04296875,normal
640,60,0.984375,normal
660,60,1.046875,normal
680,60,1.0234375,normal
700,59,1.03125,normal
720,57,1.03125,normal
740,57,1.03125,normal
760,57,1.0078125,normal
780,57,1.0078125,normal
800,57,1.03125,normal
820,57,0.921875,normal
840,57,1.03125,normal
860,57,1.046875,normal
880,57,1.03125,normal
900,57,1.046875,normal
920,57,1.046875,normal
940,57,1.03125,normal
960,56,1.03125,normal
980,56,1.03125,normal
1000,56,1.03125,normal
1020,56,1.03125,normal
1040,56,1.03125,normal
1060,56,1.03125,normal
1080,56,1.015625,normal
1100,56,1.015625,normal
1120,55,1.03125,normal
1140,55,1.0078125,normal
1160,54,1.0078125,normal
1180,54,1.0078125,normal
1200,54,1.0078125,normal
1220,54,1.0078125,normal
1240,54,1.0078125,normal
1260,54,1.0078125,normal
1280,54,1.0078125,normal
1300,54,1.0078125,normal
1320,54,1.0078125,normal
1340,54,1.0078125,normal
1360,54,1.0078125,normal
1380,54,1.0078125,normal
1400,54,1.0078125,normal
1420,54,1.0078125,normal
1440,54,1.0078125,normal
1460,54,1.0078125,normal
1480,54,1.0078125,normal
1500,54,1.0078125,normal
1520,54,1.0078125,normal
1540,54,1.0078125,normal
1560,54,1.0078125,normal
1580,54,1.0078125,normal
1600,54,1.0234375,normal
1620,54,1.0234375,normal
1640,54,1.0234375,normal
1660,54,1.0234375,normal
1680,54,1.0234375,normal
1700,54,1.0234375,normal
1720,54,1.0234375,normal
1740,54,1.0234375,normal
1760,54,1.0234375,normal
1780,54,1.0234375,normal
1800,54,1.0234375,normal
1820,54,1.0234375,normal
1840,54,1.0234375,normal
1860,54,1.0234375,normal
1880,54,1.0234375,normal
1900,54,1.0234375,normal
1920,54,1.046875,normal
1940,54,1.046875,normal
1960,54,1.046875,normal
1980,54,1.046875,normal
1999,54,1.046875,normal
