iteration,area,error,flag
0,63,1.34375,normal
20,53,16.859375,normal
40,49,18.4609375,normal
60,46,18.4921875,normal
80,44,17.6484375,normal
100,41,18.5078125,normal
120,40,18.9453125,normal
140,38,19.25,normal
160,38,18.6875,normal
180,37,19.78125,normal
200,37,19.2890625,normal
220,36,18.0078125,normal
240,36,19.0859375,normal
260,36,18.8359375,normal
280,35,18.8828125,normal
300,34,19.4765625,normal
320,34,19.7734375,normal
340,32,19.6953125,normal
360,32,19.0625,normal
380,32,19.203125,normal
400,32,18.78125,normal
420,32,19.015625,normal
440,32,18.84375,normal
460,30,19.0390625,normal
480,29,18.9765625,normal
500,29,18.9765625,normal
520,28,18.8203125,normal
540,28,18.90625,normal
560,28,18.9765625,normal
580,28,18.8671875,normal
600,28,19.3203125,normal
620,28,19.3203125,normal
640,28,18.6484375,normal
660,26,18.640625,normal
680,26,18.9921875,normal
700,26,18.9921875,normal
720,26,19.078125,normal
740,26,19.078125,normal
760,26,18.9453125,normal
780,26,19.2734375,normal
800,26,18.734375,normal
820,26,18.8515625,normal
840,26,19.0703125,normal
860,26,19.21875,normal
880,26,19.21875,normal
900,26,19.0625,normal
920,26,17.7265625,normal
940,25,19.6796875,normal
960,25,19.3828125,normal
980,25,19.234375,normal
1000,25,18.453125,normal
1020,25,17.3046875,normal
1040,25,18.453125,normal
1060,25,19.7734375,normal
1080,25,19.7421875,normal
1100,25,19.53125,normal
1120,25,19.5859375,normal
1140,25,19.3359375,normal
1160,25,18.46875,normal
1180,24,19.0859375,normal
1200,24,19.0859375,normal
1220,24,19.9296875,normal
1240,24,19.9296875,normal
1260,24,19.9296875,normal
1280,24,19.9296875,normal
1300,24,19.9296875,normal
1320,23,19.875,normal
1340,23,19.875,normal
1360,23,19.875,normal
1380,23,18.6796875,normal
1400,23,18.96875,normal
1420,23,19.7265625,normal
1440,23,19.8125,normal
1460,23,19.8984375,normal
1480,23,19.7578125,normal
1500,22,19.734375,normal
1520,22,19.328125,normal
1540,21,19.328125,normal
1560,21,19.3046875,normal
1580,21,19.5234375,normal
1600,21,19.484375,normal
1620,21,17.875,normal
1640,21,17.2421875,normal
1660,21,18.734375,normal
1680,21,18.734375,normal
1700,21,18.8203125,normal
1720,21,19.625,normal
1740,21,19.703125,normal
1760,21,19.0546875,normal
1780,21,16.8828125,normal
1800,21,19.2265625,normal
1820,21,19.5546875,normal
1840,21,19.796875,normal
1860,21,18.421875,normal
1880,21,16.9453125,normal
1900,21,19.015625,normal
1920,21,18.5546875,normal
1940,21,18.5546875,normal
1960,21,18.5546875,normal
1980,21,18.5546875,normal
1999,21,19.4296875,normal
