iteration,area,error,flag
0,63,9.5390625,pretrain
20,54,64.1171875,pretrain
40,50,65.2890625,pretrain
60,47,112.28125,pretrain
80,44,111.0390625,pretrain
100,42,73.9921875,pretrain
120,40,56.734375,pretrain
140,39,56.7578125,pretrain
160,38,78.8203125,pretrain
180,37,78.1328125,pretrain
200,35,84.765625,pretrain
220,33,92.7578125,pretrain
240,33,55.625,pretrain
260,32,60.46875,pretrain
280,32,63.2734375,pretrain
300,30,78.3671875,pretrain
320,30,81.640625,pretrain
340,30,75.390625,pretrain
360,29,51.328125,pretrain
380,29,61.3125,pretrain
400,29,55.78125,pretrain
420,29,54.9375,pretrain
440,29,65.78125,pretrain
460,29,80.4609375,pretrain
480,29,84.2734375,pretrain
495,28,61.6015625,normal
515,28,56.4296875,normal
535,28,54.6875,normal
555,28,52.5859375,normal
575,28,39.53125,normal
595,28,37.7734375,normal
615,28,37.6796875,normal
635,28,37.6796875,normal
655,28,37.1875,normal
675,28,37.1875,normal
695,28,37.1875,normal
715,28,37.1875,normal
735,28,37.1875,normal
755,28,37.1875,normal
775,28,37.1875,normal
795,28,37.1875,normal
815,28,37.1875,normal
835,28,37.1875,normal
855,28,37.1875,normal
875,28,37.1875,normal
895,28,37.1875,normal
915,28,37.1875,normal
935,28,37.1875,normal
955,28,37.1875,normal
975,28,37.1875,normal
995,28,37.1875,normal
1015,28,37.1875,normal
1035,28,37.1875,normal
1055,28,37.1875,normal
1075,28,37.1875,normal
1095,28,37.1875,normal
1115,28,37.1875,normal
1135,28,37.1875,normal
1155,28,37.1875,normal
1175,28,36.9140625,normal
1195,28,36.9140625,normal
1215,28,36.9140625,normal
1235,28,36.9140625,normal
1255,28,36.9140625,normal
1275,28,36.9140625,normal
1295,28,36.9140625,normal
1315,28,36.9140625,normal
1335,28,36.9140625,normal
1355,28,36.9140625,normal
1375,28,36.9140625,normal
1395,28,36.875,normal
1415,28,36.875,normal
1435,28,36.875,normal
1455,28,36.875,normal
1475,28,36.875,normal
1495,28,36.875,normal
1515,28,36.875,normal
1535,28,36.875,normal
1555,28,36.875,normal
1575,28,36.875,normal
1595,28,36.875,normal
1615,28,36.625,normal
1635,28,36.625,normal
1655,28,36.625,normal
1675,28,36.625,normal
1695,28,36.625,normal
1715,28,36.625,normal
1735,28,36.5859375,normal
1755,28,36.578125,normal
1775,28,36.578125,normal
1795,28,36.578125,normal
1815,28,36.5625,normal
1835,28,36.5625,normal
1855,28,36.5625,normal
1875,28,36.5625,normal
1895,28,36.5625,normal
1915,28,36.5625,normal
1935,28,36.5625,normal
1955,28,36.53125,normal
1975,28,36.53125,normal
1995,28,36.53125,normal
2015,28,36.515625,normal
2035,28,36.515625,normal
2055,28,36.515625,normal
2075,28,36.515625,normal
2095,28,36.515625,normal
2115,28,36.515625,normal
2135,28,36.515625,normal
2155,28,36.515625,normal
2175,28,36.515625,normal
2195,28,36.2578125,normal
2215,28,36.2578125,normal
2235,28,36.2578125,normal
2255,28,36.2578125,normal
2275,28,36.2578125,normal
2295,28,36.2578125,normal
2315,28,36.2578125,normal
2335,28,36.2578125,normal
2355,28,36.2578125,normal
2375,28,36.2578125,normal
2395,28,36.2578125,normal
2415,28,36.2578125,normal
2435,28,36.2578125,normal
2455,27,36.2578125,normal
2475,28,36.2578125,normal
2494,28,36.2578125,normal
