iteration,area,error,flag
0,63,3.43359375,pretrain
20,53,78.4609375,pretrain
27,52,63.0234375,normal
47,52,39.8984375,normal
67,52,34.9453125,normal
87,51,31.1328125,normal
107,52,30.6171875,normal
127,52,30.3984375,normal
147,52,30.3984375,normal
167,52,30.3359375,normal
187,52,30.078125,normal
207,52,30.0390625,normal
227,52,30.0,normal
247,52,29.8828125,normal
267,52,29.859375,normal
287,52,29.859375,normal
307,52,29.84375,normal
327,52,29.8046875,normal
347,52,29.7890625,normal
367,52,29.7890625,normal
387,52,29.7890625,normal
407,52,29.6484375,normal
427,52,29.5703125,normal
447,52,29.5703125,normal
467,52,29.2578125,normal
487,52,29.2578125,normal
507,52,29.2578125,normal
527,52,29.2578125,normal
547,52,29.1171875,normal
567,51,29.0234375,normal
587,52,28.8984375,normal
607,51,28.8984375,normal
627,51,28.8984375,normal
647,49,28.8984375,normal
667,49,28.8984375,normal
687,52,28.8984375,normal
707,51,28.8984375,normal
727,50,28.8984375,normal
747,52,28.8515625,normal
767,52,28.8515625,normal
787,51,28.8515625,normal
807,51,28.8515625,normal
827,52,28.828125,normal
847,52,28.828125,normal
867,52,28.828125,normal
887,52,28.828125,normal
907,52,28.828125,normal
927,52,28.828125,normal
947,52,28.828125,normal
967,51,28.828125,normal
987,52,28.828125,normal
1007,51,28.828125,normal
1027,51,28.828125,normal
1047,50,28.828125,normal
1067,48,28.828125,normal
1087,50,28.828125,normal
1107,52,28.828125,normal
1127,52,28.828125,normal
1147,52,28.828125,normal
1167,51,28.828125,normal
1187,52,28.828125,normal
1207,51,28.828125,normal
1227,49,28.828125,normal
1247,49,28.828125,normal
1267,50,28.828125,normal
1287,50,28.828125,normal
1307,52,28.828125,normal
1327,52,28.828125,normal
1347,52,28.828125,normal
1367,50,28.828125,normal
1387,52,28.78125,normal
1407,51,28.78125,normal
1427,52,28.671875,normal
1447,51,28.546875,normal
1467,51,28.546875,normal
1487,52,28.546875,normal
1507,52,28.546875,normal
1527,51,28.46875,normal
1547,52,28.46875,normal
1567,52,28.46875,normal
1587,52,28.46875,normal
1607,52,28.46875,normal
1627,52,28.46875,normal
1647,51,28.46875,normal
1667,52,28.46875,normal
1687,52,28.46875,normal
1707,52,28.46875,normal
1727,50,28.46875,normal
1747,52,28.46875,normal
1767,51,28.46875,normal
1787,50,28.46875,normal
1807,50,28.46875,normal
1827,52,28.46875,normal
1847,52,28.46875,normal
1867,51,28.46875,normal
1887,52,28.46875,normal
1907,50,28.46875,normal
1927,52,28.46875,normal
1947,51,28.46875,normal
1967,52,28.46875,normal
1987,51,28.46875,normal
2007,52,28.46875,normal
2026,52,28.46875,normal
