iteration,area,error,flag
0,63,3.2109375,pretrain
20,53,70.1484375,pretrain
40,48,74.5,pretrain
60,43,72.7578125,pretrain
80,41,73.015625,pretrain
100,37,63.5234375,pretrain
120,34,121.8125,pretrain
139,32,74.0390625,normal
159,32,50.921875,normal
179,32,48.0390625,normal
199,32,46.328125,normal
219,32,46.328125,normal
239,32,46.3203125,normal
259,32,37.828125,normal
279,32,37.671875,normal
299,32,37.203125,normal
319,32,37.203125,normal
339,32,37.203125,normal
359,32,37.015625,normal
379,32,37.015625,normal
399,32,36.8125,normal
419,32,36.8125,normal
439,32,36.8125,normal
459,32,36.8125,normal
479,32,36.8125,normal
499,31,36.8125,normal
519,32,36.8125,normal
539,32,36.8125,normal
559,32,36.8125,normal
579,32,36.8125,normal
599,32,36.8125,normal
619,32,36.8125,normal
639,32,36.8125,normal
659,32,36.8125,normal
679,32,36.8125,normal
699,32,36.8125,normal
719,32,36.546875,normal
739,32,36.546875,normal
759,32,36.5390625,normal
779,32,36.5390625,normal
799,32,36.5390625,normal
819,32,36.53125,normal
839,32,36.53125,normal
859,32,36.53125,normal
879,32,36.53125,normal
899,32,36.53125,normal
919,32,36.5234375,normal
939,32,36.5234375,normal
959,32,36.5234375,normal
979,32,36.5234375,normal
999,32,36.5234375,normal
1019,32,36.5234375,normal
1039,32,36.5234375,normal
1059,32,36.5234375,normal
1079,32,36.5234375,normal
1099,32,36.5234375,normal
1119,32,36.5234375,normal
1139,32,36.5234375,normal
1159,32,36.5234375,normal
1179,32,36.5234375,normal
1199,32,36.5234375,normal
1219,32,36.5234375,normal
1239,32,36.5234375,normal
1259,32,36.5234375,normal
1279,32,36.5234375,normal
1299,32,36.5234375,normal
1319,32,36.5234375,normal
1339,32,36.5234375,normal
1359,32,36.5234375,normal
1379,32,36.5234375,normal
1399,32,36.5078125,normal
1419,32,36.5078125,normal
1439,32,36.5078125,normal
1459,32,36.5078125,normal
1479,31,36.5078125,normal
1499,32,36.5078125,normal
1519,32,36.5078125,normal
1539,32,36.5078125,normal
1559,32,36.5078125,normal
1579,32,36.1796875,normal
1599,32,36.1796875,normal
1619,32,35.03125,normal
1639,32,35.03125,normal
1659,32,35.0078125,normal
1679,32,35.0078125,normal
1699,32,35.0078125,normal
1719,32,35.0078125,normal
1739,32,34.8515625,normal
1759,32,34.8515625,normal
1779,32,34.8515625,normal
1799,32,34.8203125,normal
1819,32,34.6484375,normal
1839,32,34.6328125,normal
1859,32,34.6328125,normal
1879,32,34.6328125,normal
1899,32,34.6328125,normal
1919,32,34.6328125,normal
1939,32,34.6328125,normal
1959,31,34.6328125,normal
1979,32,34.6328125,normal
1999,32,34.6015625,normal
2019,32,34.6015625,normal
2039,32,34.6015625,normal
2059,32,34.6015625,normal
2079,32,34.6015625,normal
2099,32,34.6015625,normal
2119,32,34.6015625,normal
2138,32,34.6015625,normal
