iteration,area,error,flag
0,63,0.1171875,pretrain
5,60,40.40625,normal
25,59,34.625,normal
45,60,34.4296875,normal
65,60,34.3515625,normal
85,58,34.1875,normal
105,58,34.1875,normal
125,58,34.0625,normal
145,58,34.0234375,normal
165,55,33.9921875,normal
185,55,29.9921875,normal
205,55,29.9921875,normal
225,55,28.1796875,normal
245,55,27.9765625,normal
265,56,27.9765625,normal
285,55,27.9453125,normal
305,55,27.78125,normal
325,56,27.75,normal
345,56,24.390625,normal
365,56,24.390625,normal
385,57,17.859375,normal
405,58,17.5390625,normal
425,57,17.4296875,normal
445,54,17.4296875,normal
465,52,16.9921875,normal
485,51,16.78125,normal
505,53,16.78125,normal
525,53,16.546875,normal
545,58,16.5,normal
565,56,16.5,normal
585,56,16.5,normal
605,53,16.5,normal
625,53,16.4921875,normal
645,53,16.4609375,normal
665,54,16.4453125,normal
685,52,14.6171875,normal
705,54,14.5,normal
725,55,14.484375,normal
745,54,14.140625,normal
765,55,14.140625,normal
785,55,13.765625,normal
805,54,13.765625,normal
825,56,13.53125,normal
845,54,13.53125,normal
865,55,13.5234375,normal
885,56,13.5234375,normal
905,58,13.1328125,normal
925,59,13.0859375,normal
945,60,13.0234375,normal
965,60,13.0234375,normal
985,58,12.8671875,normal
1005,57,12.8359375,normal
1025,56,12.7421875,normal
1045,57,12.7109375,normal
1065,56,12.7109375,normal
1085,56,12.7109375,normal
1105,56,12.7109375,normal
1125,57,12.7109375,normal
1145,58,12.7109375,normal
1165,57,12.7109375,normal
1185,60,12.7109375,normal
1205,60,12.7109375,normal
1225,59,12.7109375,normal
1245,57,12.7109375,normal
1265,55,12.7109375,normal
1285,57,12.7109375,normal
1305,57,12.7109375,normal
1325,55,12.7109375,normal
1345,56,12.7109375,normal
1365,58,12.7109375,normal
1385,58,12.7109375,normal
1405,59,12.7109375,normal
1425,58,12.7109375,normal
1445,56,12.7109375,normal
1465,57,12.7109375,normal
1485,57,12.7109375,normal
1505,57,12.7109375,normal
1525,59,12.7109375,normal
1545,56,12.7109375,normal
1565,56,12.7109375,normal
1585,55,12.7109375,normal
1605,55,12.7109375,normal
1625,53,12.7109375,normal
1645,54,12.7109375,normal
1665,53,12.7109375,normal
1685,55,12.7109375,normal
1705,54,12.7109375,normal
1725,55,12.7109375,normal
1745,54,12.7109375,normal
1765,57,11.2578125,normal
1785,57,11.2578125,normal
1805,57,11.2578125,normal
1825,57,11.2578125,normal
1845,58,11.2578125,normal
1865,58,11.2578125,normal
1885,60,11.2578125,normal
1905,58,11.2578125,normal
1925,57,11.2578125,normal
1945,54,11.2578125,normal
1965,58,11.2578125,normal
1985,58,11.2578125,normal
2004,57,11.2578125,normal
