iteration,area,error,flag
0,64,2.8046875,normal
20,55,10.9609375,normal
40,53,10.6171875,normal
60,50,10.8984375,normal
80,48,10.90625,normal
100,48,10.90625,normal
120,46,11.09375,normal
140,45,11.1015625,normal
160,43,11.046875,normal
180,41,11.0390625,normal
200,40,11.046875,normal
220,39,11.0390625,normal
240,39,10.953125,normal
260,39,10.953125,normal
280,39,10.953125,normal
300,39,10.953125,normal
320,39,10.953125,normal
340,39,10.953125,normal
360,39,10.953125,normal
380,39,11.0546875,normal
400,38,11.0546875,normal
420,38,11.078125,normal
440,38,11.0625,normal
460,37,11.0625,normal
480,37,11.0625,normal
500,36,11.0625,normal
520,36,11.0625,normal
540,36,11.015625,normal
560,36,10.8984375,normal
580,34,10.859375,normal
600,34,10.859375,normal
620,34,10.921875,normal
640,34,10.921875,normal
660,33,10.921875,normal
680,32,10.890625,normal
700,32,10.9375,normal
720,32,10.9375,normal
740,31,11.0625,normal
760,31,11.0625,normal
780,31,11.0625,normal
800,31,11.0625,normal
820,31,11.09375,normal
840,31,11.0,normal
860,31,10.9609375,normal
880,31,11.0703125,normal
900,30,11.0703125,normal
920,30,11.0703125,normal
940,30,11.0703125,normal
960,30,11.0703125,normal
980,30,11.0703125,normal
1000,30,11.0703125,normal
1020,30,11.0703125,normal
1040,29,10.9296875,normal
1060,29,11.0390625,normal
1080,29,11.0390625,normal
1100,29,11.0078125,normal
1120,29,11.0078125,normal
1140,29,11.0546875,normal
1160,29,11.0234375,normal
1180,29,10.890625,normal
1200,29,11.0390625,normal
1220,29,11.0390625,normal
1240,29,10.8671875,normal
1260,29,10.8671875,normal
1280,28,11.0078125,normal
1300,28,11.0078125,normal
1320,28,10.890625,normal
1340,28,10.6640625,normal
1360,28,10.6875,normal
1380,28,10.8203125,normal
1400,28,10.8203125,normal
1420,28,10.8203125,normal
1440,28,10.6640625,normal
1460,28,10.6640625,normal
1480,28,10.78125,normal
1500,28,10.9140625,normal
1520,28,10.921875,normal
1540,28,10.921875,normal
1560,28,10.921875,normal
1580,27,11.078125,normal
1600,27,11.0625,normal
1620,27,10.78125,normal
1640,27,10.7578125,normal
1660,27,10.96875,normal
1680,27,10.96875,normal
1700,27,10.96875,normal
1720,27,10.96875,normal
1740,27,10.96875,normal
1760,27,10.96875,normal
1780,27,10.90625,normal
1800,27,10.90625,normal
1820,27,10.90625,normal
1840,27,10.90625,normal
1860,27,10.90625,normal
1880,27,10.953125,normal
1900,27,10.953125,normal
1920,27,11.015625,normal
1940,26,11.015625,normal
1960,26,11.015625,normal
1980,26,10.8984375,normal
1999,26,10.8671875,normal
