iteration,area,error,flag
0,63,3.4453125,normal
20,57,5.6875,normal
40,49,5.6796875,normal
60,48,5.6953125,normal
80,46,5.9140625,normal
100,44,6.140625,normal
120,41,6.140625,normal
140,41,6.03125,normal
160,41,5.8125,normal
180,41,6.078125,normal
200,41,6.1328125,normal
220,40,5.8828125,normal
240,39,6.0703125,normal
260,38,6.0703125,normal
280,38,6.0546875,normal
300,38,6.0546875,normal
320,38,5.796875,normal
340,38,6.0390625,normal
360,38,6.0390625,normal
380,38,5.9375,normal
400,38,5.9609375,normal
420,38,5.9609375,normal
440,37,6.125,normal
460,37,6.1484375,normal
480,37,6.1484375,normal
500,37,6.1484375,normal
520,37,6.15625,normal
540,35,6.15625,normal
560,35,6.15625,normal
580,35,6.15625,normal
600,35,6.1484375,normal
620,33,6.1484375,normal
640,33,6.1484375,normal
660,33,6.1484375,normal
680,32,6.15625,normal
700,32,6.1484375,normal
720,32,6.0,normal
740,32,6.0,normal
760,32,6.1484375,normal
780,32,6.046875,normal
800,32,6.046875,normal
820,32,5.9921875,normal
840,32,5.9921875,normal
860,32,5.9921875,normal
880,32,6.046875,normal
900,32,6.046875,normal
920,32,6.03125,normal
940,32,5.7734375,normal
960,32,5.75,normal
980,32,5.8125,normal
1000,32,5.8125,normal
1020,32,5.8125,normal
1040,32,5.8125,normal
1060,32,5.8125,normal
1080,32,5.8125,normal
1100,32,5.8203125,normal
1120,32,5.84375,normal
1140,32,6.109375,normal
1160,31,6.109375,normal
1180,31,6.109375,normal
1200,31,6.109375,normal
1220,31,5.84375,normal
1240,31,5.9140625,normal
1260,31,5.8984375,normal
1280,31,5.9921875,normal
1300,31,5.9921875,normal
1320,31,5.9296875,normal
1340,31,5.9296875,normal
1360,31,5.9296875,normal
1380,31,5.84375,normal
1400,30,6.03125,normal
1420,30,5.75,normal
1440,30,5.8359375,normal
1460,30,5.8359375,normal
1480,30,6.109375,normal
1500,30,6.109375,normal
1520,30,5.8046875,normal
1540,30,5.8046875,normal
1560,30,6.0078125,normal
1580,30,5.8828125,normal
1600,30,6.109375,normal
1620,30,6.109375,normal
1640,30,6.109375,normal
1660,30,6.109375,normal
1680,30,6.109375,normal
1700,29,6.109375,normal
1720,29,6.09375,normal
1740,29,5.8984375,normal
1760,29,5.9921875,normal
1780,29,5.9921875,normal
1800,29,6.1015625,normal
1820,29,6.0,normal
1840,29,5.84375,normal
1860,29,5.953125,normal
1880,29,5.796875,normal
1900,29,5.8046875,normal
1920,29,5.8046875,normal
1940,29,5.8671875,normal
1960,29,5.875,normal
1980,29,6.0625,normal
1999,29,6.0078125,normal
