iteration,area,error,flag
0,63,1.2890625,normal
20,57,5.9921875,normal
40,52,5.734375,normal
60,48,6.1328125,normal
80,47,6.0859375,normal
100,44,6.1640625,normal
120,41,6.1484375,normal
140,40,6.125,normal
160,40,6.1484375,normal
180,39,6.1484375,normal
200,39,6.1484375,normal
220,39,6.0859375,normal
240,38,6.0859375,normal
260,38,6.0859375,normal
280,37,6.0859375,normal
300,37,6.0859375,normal
320,37,6.1484375,normal
340,37,6.0859375,normal
360,37,6.0703125,normal
380,37,6.0703125,normal
400,37,6.0703125,normal
420,37,6.0703125,normal
440,37,6.0703125,normal
460,37,6.0703125,normal
480,35,6.0703125,normal
500,35,6.140625,normal
520,35,6.140625,normal
540,35,6.140625,normal
560,35,6.09375,normal
580,35,6.09375,normal
600,34,6.09375,normal
620,34,6.09375,normal
640,34,6.09375,normal
660,34,6.09375,normal
680,34,6.09375,normal
700,34,6.0546875,normal
720,34,6.0390625,normal
740,33,6.0390625,normal
760,33,6.0390625,normal
780,33,6.0390625,normal
800,33,6.1015625,normal
820,32,6.1015625,normal
840,32,6.1015625,normal
860,32,6.0078125,normal
880,32,6.0,normal
900,32,6.0,normal
920,32,6.0,normal
940,32,6.015625,normal
960,32,6.015625,normal
980,32,6.015625,normal
1000,32,6.0390625,normal
1020,32,6.0390625,normal
1040,32,6.0390625,normal
1060,32,5.921875,normal
1080,32,5.921875,normal
1100,32,5.921875,normal
1120,32,5.96875,normal
1140,32,6.078125,normal
1160,32,6.078125,normal
1180,32,6.078125,normal
1200,32,6.046875,normal
1220,32,6.046875,normal
1240,32,6.046875,normal
1260,32,6.046875,normal
1280,32,6.046875,normal
1300,32,5.9921875,normal
1320,32,5.9921875,normal
1340,32,5.8984375,normal
1360,32,6.15625,normal
1380,32,6.15625,normal
1400,32,6.046875,normal
1420,31,6.046875,normal
1440,31,6.046875,normal
1460,31,6.046875,normal
1480,31,6.1484375,normal
1500,31,6.1484375,normal
1520,31,6.046875,normal
1540,31,6.046875,normal
1560,31,6.046875,normal
1580,31,6.046875,normal
1600,31,6.046875,normal
1620,31,6.046875,normal
1640,31,6.03125,normal
1660,31,6.03125,normal
1680,31,6.03125,normal
1700,31,6.0,normal
1720,31,6.15625,normal
1740,31,6.140625,normal
1760,31,6.140625,normal
1780,31,6.140625,normal
1800,31,6.140625,normal
1820,31,6.140625,normal
1840,31,6.140625,normal
1860,31,6.140625,normal
1880,31,6.15625,normal
1900,31,6.15625,normal
1920,31,6.15625,normal
1940,31,6.15625,normal
1960,31,6.15625,normal
1980,31,6.15625,normal
1999,31,6.15625,normal
