iteration,area,error,flag
0,63,29.71875,pretrain
20,51,61.09375,pretrain
40,47,100.4765625,pretrain
60,45,101.4296875,pretrain
80,42,118.328125,pretrain
100,39,120.2734375,pretrain
120,37,99.53125,pretrain
140,36,97.5546875,pretrain
160,34,54.7890625,pretrain
180,34,59.890625,pretrain
200,33,51.7890625,pretrain
220,33,80.46875,pretrain
240,33,110.6484375,pretrain
260,33,91.7421875,pretrain
280,33,79.4453125,pretrain
289,32,79.15625,normal
309,32,74.3984375,normal
329,32,51.3828125,normal
349,32,51.0625,normal
369,32,48.9140625,normal
389,32,48.8671875,normal
409,32,37.46875,normal
429,32,36.328125,normal
449,32,36.1171875,normal
469,32,36.0703125,normal
489,31,35.875,normal
509,32,35.8515625,normal
529,32,35.8515625,normal
549,32,35.8515625,normal
569,32,35.8515625,normal
589,32,35.8515625,normal
609,32,35.8515625,normal
629,32,35.8515625,normal
649,32,35.8515625,normal
669,32,35.8046875,normal
689,32,35.8046875,normal
709,32,35.8046875,normal
729,32,35.8046875,normal
749,32,35.8046875,normal
769,32,35.8046875,normal
789,32,35.8046875,normal
809,32,35.8046875,normal
829,32,35.8046875,normal
849,32,35.8046875,normal
869,32,35.8046875,normal
889,32,35.8046875,normal
909,32,35.8046875,normal
929,32,35.8046875,normal
949,32,35.8046875,normal
969,32,35.7890625,normal
989,32,35.7890625,normal
1009,32,35.7890625,normal
1029,32,35.7890625,normal
1049,32,35.7890625,normal
1069,32,35.7890625,normal
1089,32,35.7890625,normal
1109,32,35.7890625,normal
1129,32,35.7890625,normal
1149,32,35.7890625,normal
1169,32,35.7890625,normal
1189,32,35.7890625,normal
1209,32,35.7890625,normal
1229,32,35.7890625,normal
1249,32,35.7890625,normal
1269,32,35.7890625,normal
1289,32,35.7890625,normal
1309,32,35.7890625,normal
1329,32,35.7890625,normal
1349,32,35.7890625,normal
1369,32,35.7890625,normal
1389,32,35.7890625,normal
1409,32,35.7890625,normal
1429,32,35.7890625,normal
1449,32,35.7890625,normal
1469,32,35.7890625,normal
1489,32,35.7890625,normal
1509,32,35.7890625,normal
1529,32,35.7890625,normal
1549,31,35.7890625,normal
1569,32,35.7890625,normal
1589,32,35.7890625,normal
1609,32,35.7890625,normal
1629,32,35.7890625,normal
1649,32,35.7890625,normal
1669,32,35.7890625,normal
1689,32,35.7890625,normal
1709,32,35.7890625,normal
1729,32,35.7890625,normal
1749,32,35.7890625,normal
1769,32,35.7890625,normal
1789,32,35.7890625,normal
1809,32,35.7890625,normal
1829,32,35.7890625,normal
1849,32,35.7890625,normal
1869,32,35.7890625,normal
1889,32,35.7890625,normal
1909,32,35.7890625,normal
1929,32,35.7890625,normal
1949,32,35.7890625,normal
1969,32,35.7890625,normal
1989,32,35.7890625,normal
2009,32,35.7890625,normal
2029,32,35.7890625,normal
2049,32,35.7890625,normal
2069,32,35.7890625,normal
2089,32,35.7890625,normal
2109,32,35.6953125,normal
2129,32,35.2265625,normal
2149,32,35.0546875,normal
2169,31,34.90625,normal
2189,32,34.90625,normal
2209,32,34.890625,normal
2229,32,34.875,normal
2249,32,34.875,normal
2269,32,34.875,normal
2288,32,34.875,normal
