iteration,area,error,flag
0,63,30.4921875,pretrain
20,51,65.0703125,pretrain
40,49,66.984375,pretrain
60,45,78.3515625,pretrain
70,44,78.3515625,normal
90,44,56.125,normal
110,43,46.8046875,normal
130,44,38.6484375,normal
150,43,35.6953125,normal
170,44,35.6953125,normal
190,44,35.5546875,normal
210,44,34.8515625,normal
230,44,34.7109375,normal
250,44,34.6796875,normal
270,44,34.5703125,normal
290,44,34.5703125,normal
310,44,34.5703125,normal
330,43,34.4765625,normal
350,44,34.4765625,normal
370,44,34.4765625,normal
390,43,34.4609375,normal
410,44,34.4609375,normal
430,44,34.4609375,normal
450,43,34.4609375,normal
470,44,34.4609375,normal
490,44,34.4609375,normal
510,44,34.4609375,normal
530,44,34.4609375,normal
550,44,34.4609375,normal
570,44,34.4609375,normal
590,44,34.4609375,normal
610,44,34.4609375,normal
630,44,34.4609375,normal
650,44,34.4609375,normal
670,44,33.5703125,normal
690,44,33.5703125,normal
710,44,33.421875,normal
730,44,33.3828125,normal
750,44,33.359375,normal
770,44,33.1875,normal
790,44,33.1875,normal
810,44,33.1875,normal
830,43,33.1875,normal
850,44,33.1875,normal
870,43,32.8515625,normal
890,44,32.8515625,normal
910,44,32.8515625,normal
930,44,32.8515625,normal
950,44,32.8515625,normal
970,42,32.8515625,normal
990,42,32.8515625,normal
1010,42,32.84375,normal
1030,44,32.84375,normal
1050,44,32.84375,normal
1070,44,32.84375,normal
1090,44,32.84375,normal
1110,44,32.84375,normal
1130,43,32.84375,normal
1150,44,32.84375,normal
1170,44,32.84375,normal
1190,44,32.84375,normal
1210,44,32.84375,normal
1230,43,32.84375,normal
1250,44,32.84375,normal
1270,44,32.84375,normal
1290,44,32.84375,normal
1310,43,32.84375,normal
1330,44,32.84375,normal
1350,44,32.84375,normal
1370,44,32.84375,normal
1390,43,32.84375,normal
1410,43,32.84375,normal
1430,44,32.84375,normal
1450,44,32.84375,normal
1470,44,32.84375,normal
1490,43,32.84375,normal
1510,43,32.84375,normal
1530,43,32.84375,normal
1550,44,32.84375,normal
1570,44,32.84375,normal
1590,44,32.84375,normal
1610,44,32.84375,normal
1630,44,32.84375,normal
1650,42,32.84375,normal
1670,44,32.84375,normal
1690,44,32.84375,normal
1710,44,32.84375,normal
1730,44,32.84375,normal
1750,44,32.84375,normal
1770,44,32.84375,normal
1790,44,32.84375,normal
1810,44,32.84375,normal
1830,44,32.84375,normal
1850,44,32.84375,normal
1870,44,32.84375,normal
1890,44,32.84375,normal
1910,44,32.84375,normal
1930,44,32.84375,normal
1950,44,32.84375,normal
1970,44,32.84375,normal
1990,42,32.84375,normal
2010,44,32.84375,normal
2030,44,32.84375,normal
2050,44,32.84375,normal
2069,44,32.84375,normal
