iteration,area,error,flag
0,63,0.421875,normal
20,54,5.875,normal
40,53,6.15625,normal
60,51,6.109375,normal
80,49,6.1328125,normal
100,49,6.1328125,normal
120,48,6.1640625,normal
140,47,5.921875,normal
160,46,5.921875,normal
180,46,5.7890625,normal
200,45,5.7890625,normal
220,45,6.125,normal
240,44,6.125,normal
260,43,6.125,normal
280,43,6.078125,normal
300,42,6.1015625,normal
320,42,6.1015625,normal
340,41,6.1640625,normal
360,41,6.1484375,normal
380,40,6.15625,normal
400,40,6.1484375,normal
420,39,6.15625,normal
440,39,6.15625,normal
460,38,6.15625,normal
480,38,6.15625,normal
500,38,6.140625,normal
520,38,6.1328125,normal
540,38,6.1328125,normal
560,38,6.1328125,normal
580,38,6.1328125,normal
600,38,6.1328125,normal
620,38,6.078125,normal
640,38,6.078125,normal
660,38,6.078125,normal
680,38,6.078125,normal
700,37,6.078125,normal
720,37,6.0859375,normal
740,37,6.0859375,normal
760,36,6.0859375,normal
780,36,6.0859375,normal
800,36,6.140625,normal
820,36,6.1484375,normal
840,36,6.1484375,normal
860,36,6.1484375,normal
880,36,6.1640625,normal
900,35,6.1640625,normal
920,34,6.1640625,normal
940,34,6.1640625,normal
960,34,6.0390625,normal
980,34,6.0390625,normal
1000,34,6.1640625,normal
1020,34,6.1328125,normal
1040,33,6.1328125,normal
1060,33,6.1328125,normal
1080,33,6.1328125,normal
1100,33,6.1328125,normal
1120,33,6.1328125,normal
1140,33,6.1328125,normal
1160,33,6.1328125,normal
1180,33,6.1328125,normal
1200,33,6.1328125,normal
1220,33,6.1328125,normal
1240,33,6.1328125,normal
1260,33,6.1328125,normal
1280,33,6.1328125,normal
1300,32,6.1328125,normal
1320,32,6.1328125,normal
1340,32,6.1328125,normal
1360,32,6.1328125,normal
1380,32,6.1328125,normal
1400,32,6.1328125,normal
1420,32,6.1328125,normal
1440,32,6.1328125,normal
1460,32,6.1328125,normal
1480,32,6.15625,normal
1500,32,6.15625,normal
1520,32,6.15625,normal
1540,32,6.15625,normal
1560,31,6.15625,normal
1580,31,6.15625,normal
1600,31,6.15625,normal
1620,31,6.15625,normal
1640,31,6.15625,normal
1660,31,6.15625,normal
1680,31,6.15625,normal
1700,31,6.15625,normal
1720,31,6.15625,normal
1740,31,6.15625,normal
1760,31,6.15625,normal
1780,31,6.15625,normal
1800,31,6.15625,normal
1820,31,6.15625,normal
1840,31,6.15625,normal
1860,31,6.15625,normal
1880,31,6.15625,normal
1900,31,6.15625,normal
1920,31,6.15625,normal
1940,31,6.15625,normal
1960,31,6.125,normal
1980,31,6.125,normal
1999,31,6.125,normal
