iteration,area,error,flag
0,64,19.80859375,pretrain
20,52,71.6953125,pretrain
21,52,68.484375,normal
41,52,44.234375,normal
61,52,43.6875,normal
81,52,42.6015625,normal
101,52,42.3671875,normal
121,52,41.484375,normal
141,50,39.3984375,normal
161,50,37.1953125,normal
181,52,36.4375,normal
201,52,36.4375,normal
221,52,36.234375,normal
241,52,36.0703125,normal
261,51,36.0703125,normal
281,51,36.0703125,normal
301,51,36.0703125,normal
321,52,36.0703125,normal
341,52,36.0703125,normal
361,52,36.0703125,normal
381,52,28.125,normal
401,52,27.5234375,normal
421,52,27.5234375,normal
441,52,26.765625,normal
461,51,25.8515625,normal
481,51,24.859375,normal
501,52,24.859375,normal
521,51,24.859375,normal
541,50,24.859375,normal
561,51,24.65625,normal
581,51,24.65625,normal
601,51,24.5625,normal
621,49,24.5625,normal
641,49,24.5625,normal
661,49,24.5625,normal
681,50,24.5625,normal
701,51,24.5625,normal
721,52,24.5625,normal
741,52,24.5625,normal
761,51,24.5625,normal
781,52,24.5625,normal
801,50,24.5625,normal
821,49,24.5625,normal
841,51,24.5625,normal
861,52,24.5625,normal
881,52,24.5625,normal
901,50,24.5625,normal
921,49,24.5625,normal
941,50,24.5625,normal
961,50,24.5625,normal
981,50,24.5625,normal
1001,51,24.5625,normal
1021,51,24.5625,normal
1041,52,24.5625,normal
1061,52,24.5625,normal
1081,51,24.5625,normal
1101,52,24.5625,normal
1121,50,24.5625,normal
1141,51,24.5625,normal
1161,51,24.5625,normal
1181,52,24.5625,normal
1201,52,24.5625,normal
1221,50,24.5625,normal
1241,50,24.5625,normal
1261,52,24.5625,normal
1281,52,24.5625,normal
1301,52,24.5625,normal
1321,52,24.5625,normal
1341,51,24.5625,normal
1361,50,24.5625,normal
1381,50,24.5625,normal
1401,49,24.5625,normal
1421,52,24.5625,normal
1441,51,24.5625,normal
1461,51,24.5625,normal
1481,52,24.5625,normal
1501,52,24.5625,normal
1521,52,24.5625,normal
1541,51,24.5625,normal
1561,51,24.5625,normal
1581,52,24.5625,normal
1601,52,24.5625,normal
1621,51,24.5625,normal
1641,52,24.5625,normal
1661,51,24.5625,normal
1681,52,24.5625,normal
1701,52,24.5625,normal
1721,52,24.5625,normal
1741,51,24.5625,normal
1761,52,24.5625,normal
1781,52,24.5625,normal
1801,50,24.5625,normal
1821,51,24.5625,normal
1841,51,24.5625,normal
1861,51,24.5625,normal
1881,52,24.5625,normal
1901,52,24.5625,normal
1921,52,24.5625,normal
1941,48,24.5625,normal
1961,45,24.5625,normal
1981,45,24.5625,normal
2001,48,24.5625,normal
2020,51,24.5625,normal
