iteration,area,error,flag
0,63,0.87890625,pretrain
13,52,53.9140625,normal
33,51,44.7890625,normal
53,52,42.65625,normal
73,51,40.28125,normal
93,52,39.453125,normal
113,52,39.4140625,normal
133,52,39.4140625,normal
153,52,39.28125,normal
173,52,37.6171875,normal
193,52,35.921875,normal
213,51,35.921875,normal
233,52,35.59375,normal
253,50,35.5703125,normal
273,52,35.265625,normal
293,51,35.265625,normal
313,52,35.265625,normal
333,52,35.265625,normal
353,51,35.265625,normal
373,51,35.265625,normal
393,51,35.265625,normal
413,51,35.265625,normal
433,52,35.265625,normal
453,52,35.265625,normal
473,52,35.265625,normal
493,50,35.265625,normal
513,52,35.265625,normal
533,52,35.265625,normal
553,52,35.265625,normal
573,52,35.265625,normal
593,51,35.265625,normal
613,52,35.265625,normal
633,52,35.265625,normal
653,52,35.265625,normal
673,52,35.109375,normal
693,52,34.796875,normal
713,50,34.796875,normal
733,52,34.796875,normal
753,52,34.796875,normal
773,51,32.578125,normal
793,52,31.34375,normal
813,52,30.4296875,normal
833,52,29.609375,normal
853,52,29.5625,normal
873,50,29.5625,normal
893,50,29.5625,normal
913,52,29.5625,normal
933,52,29.5625,normal
953,52,29.5625,normal
973,52,29.5546875,normal
993,51,29.5546875,normal
1013,52,29.5546875,normal
1033,52,29.5546875,normal
1053,52,29.5546875,normal
1073,51,29.5546875,normal
1093,52,29.5546875,normal
1113,51,29.5546875,normal
1133,51,29.5546875,normal
1153,51,29.5546875,normal
1173,51,29.5546875,normal
1193,52,29.5546875,normal
1213,51,29.5546875,normal
1233,52,29.5546875,normal
1253,51,28.578125,normal
1273,49,27.796875,normal
1293,49,27.0,normal
1313,45,26.9296875,normal
1333,49,26.9296875,normal
1353,52,26.9296875,normal
1373,52,26.9296875,normal
1393,52,26.9296875,normal
1413,52,26.9296875,normal
1433,51,26.9296875,normal
1453,52,26.9296875,normal
1473,52,26.9296875,normal
1493,52,26.9296875,normal
1513,52,26.9296875,normal
1533,51,26.9296875,normal
1553,51,26.9296875,normal
1573,50,26.9296875,normal
1593,51,26.9296875,normal
1613,49,26.9296875,normal
1633,52,26.8984375,normal
1653,52,26.8984375,normal
1673,51,26.8984375,normal
1693,52,26.8515625,normal
1713,52,26.8515625,normal
1733,50,26.8515625,normal
1753,50,26.8203125,normal
1773,50,26.8203125,normal
1793,50,26.8203125,normal
1813,48,26.8203125,normal
1833,50,26.8203125,normal
1853,50,26.8203125,normal
1873,50,26.8203125,normal
1893,50,26.640625,normal
1913,50,26.640625,normal
1933,49,26.640625,normal
1953,50,26.640625,normal
1973,49,26.5546875,normal
1993,50,26.5546875,normal
2012,52,26.5546875,normal
