iteration,area,error,flag
0,63,0.2734375,normal
20,56,10.40625,normal
40,52,10.4375,normal
60,46,10.9453125,normal
80,45,9.6953125,normal
100,44,9.65625,normal
120,42,10.4296875,normal
140,40,10.3203125,normal
160,39,9.734375,normal
180,39,10.1171875,normal
200,37,10.8515625,normal
220,37,9.671875,normal
240,37,10.53125,normal
260,37,10.8828125,normal
280,37,10.8828125,normal
300,37,10.171875,normal
320,37,10.1875,normal
340,37,10.0859375,normal
360,37,9.34375,normal
380,36,9.859375,normal
400,34,9.859375,normal
420,34,9.2578125,normal
440,34,10.3671875,normal
460,34,10.9609375,normal
480,32,10.109375,normal
500,31,10.109375,normal
520,31,9.3125,normal
540,31,11.09375,normal
560,29,11.09375,normal
580,29,11.1015625,normal
600,29,11.0234375,normal
620,29,11.0859375,normal
640,28,11.0859375,normal
660,28,11.0859375,normal
680,28,10.8671875,normal
700,28,10.8671875,normal
720,28,10.7109375,normal
740,28,10.890625,normal
760,28,11.0,normal
780,27,11.0,normal
800,27,10.984375,normal
820,27,10.984375,normal
840,27,10.984375,normal
860,27,10.984375,normal
880,27,11.109375,normal
900,27,11.109375,normal
920,27,10.9921875,normal
940,27,10.9921875,normal
960,27,10.9921875,normal
980,27,10.9921875,normal
1000,27,10.9921875,normal
1020,26,11.0078125,normal
1040,26,11.0078125,normal
1060,26,10.65625,normal
1080,26,10.65625,normal
1100,26,10.9921875,normal
1120,26,10.6953125,normal
1140,26,11.0859375,normal
1160,26,11.015625,normal
1180,26,10.4765625,normal
1200,26,10.4765625,normal
1220,26,10.4765625,normal
1240,26,10.2890625,normal
1260,26,10.2890625,normal
1280,26,10.4765625,normal
1300,26,10.3828125,normal
1320,26,11.0390625,normal
1340,26,11.0390625,normal
1360,26,11.0625,normal
1380,26,11.1015625,normal
1400,26,11.1015625,normal
1420,26,11.109375,normal
1440,26,11.109375,normal
1460,26,11.0625,normal
1480,26,11.1015625,normal
1500,26,10.9140625,normal
1520,26,10.9140625,normal
1540,26,11.0078125,normal
1560,26,11.078125,normal
1580,26,11.078125,normal
1600,26,11.078125,normal
1620,26,11.078125,normal
1640,26,10.828125,normal
1660,26,10.828125,normal
1680,26,10.828125,normal
1700,25,10.828125,normal
1720,25,11.0703125,normal
1740,25,11.0703125,normal
1760,25,11.046875,normal
1780,25,11.046875,normal
1800,25,11.0703125,normal
1820,25,10.6015625,normal
1840,25,11.109375,normal
1860,25,11.0,normal
1880,25,10.6015625,normal
1900,25,10.6015625,normal
1920,25,10.6015625,normal
1940,25,10.734375,normal
1960,25,10.734375,normal
1980,25,10.03125,normal
1999,25,10.03125,normal
