iteration,area,error,flag
0,63,0.3359375,pretrain
20,53,70.91796875,pretrain
40,48,69.203125,pretrain
60,46,74.109375,pretrain
80,42,89.2265625,pretrain
100,39,77.1484375,pretrain
120,39,86.5625,pretrain
140,38,86.8671875,pretrain
160,37,84.765625,pretrain
180,37,88.421875,pretrain
200,36,62.3046875,normal
220,36,54.9140625,normal
240,36,43.8984375,normal
260,36,38.53125,normal
280,36,38.53125,normal
300,36,35.640625,normal
320,36,35.625,normal
340,36,35.625,normal
360,36,35.625,normal
380,36,35.625,normal
400,36,35.625,normal
420,36,35.625,normal
440,36,35.625,normal
460,36,35.5234375,normal
480,36,35.5234375,normal
500,36,35.5234375,normal
520,36,35.453125,normal
540,36,35.3515625,normal
560,36,35.3515625,normal
580,36,35.3515625,normal
600,36,35.3515625,normal
620,36,35.3515625,normal
640,36,35.3515625,normal
660,36,35.3515625,normal
680,36,35.3515625,normal
700,36,35.3515625,normal
720,36,35.3515625,normal
740,36,35.3515625,normal
760,36,35.3515625,normal
780,36,35.3515625,normal
800,36,34.875,normal
820,36,34.875,normal
840,36,34.875,normal
860,35,34.875,normal
880,36,34.875,normal
900,36,34.875,normal
920,36,34.875,normal
940,36,34.875,normal
960,36,34.015625,normal
980,36,34.015625,normal
1000,36,34.015625,normal
1020,36,34.015625,normal
1040,36,34.015625,normal
1060,36,34.015625,normal
1080,36,34.015625,normal
1100,36,32.890625,normal
1120,36,32.890625,normal
1140,36,32.890625,normal
1160,36,32.890625,normal
1180,36,32.890625,normal
1200,36,32.890625,normal
1220,36,32.890625,normal
1240,36,32.890625,normal
1260,36,32.890625,normal
1280,36,32.890625,normal
1300,36,32.890625,normal
1320,35,32.890625,normal
1340,36,32.890625,normal
1360,36,32.890625,normal
1380,36,32.890625,normal
1400,36,32.84375,normal
1420,36,32.84375,normal
1440,36,32.84375,normal
1460,36,32.84375,normal
1480,36,32.84375,normal
1500,36,32.84375,normal
1520,36,32.84375,normal
1540,36,32.84375,normal
1560,36,32.84375,normal
1580,36,32.84375,normal
1600,36,32.84375,normal
1620,36,32.84375,normal
1640,36,32.84375,normal
1660,36,32.84375,normal
1680,36,32.84375,normal
1700,36,32.84375,normal
1720,35,32.84375,normal
1740,36,32.84375,normal
1760,36,32.84375,normal
1780,36,32.84375,normal
1800,35,32.84375,normal
1820,36,32.84375,normal
1840,35,32.84375,normal
1860,36,32.84375,normal
1880,35,32.84375,normal
1900,36,32.6484375,normal
1920,36,32.6484375,normal
1940,36,32.6484375,normal
1960,36,32.6484375,normal
1980,36,32.6484375,normal
2000,36,32.6484375,normal
2020,36,32.6484375,normal
2040,36,32.6484375,normal
2060,36,32.6484375,normal
2080,36,32.6484375,normal
2100,36,32.6484375,normal
2120,36,32.6484375,normal
2140,36,32.6484375,normal
2160,36,32.6484375,normal
2180,36,32.6484375,normal
2199,36,32.6484375,normal
