iteration,area,error,flag
0,62,7.71875,pretrain
14,56,69.1796875,normal
34,55,51.984375,normal
54,55,26.1171875,normal
74,54,26.0078125,normal
94,53,25.5546875,normal
114,53,25.5546875,normal
134,53,25.5390625,normal
154,53,25.5078125,normal
174,53,25.296875,normal
194,55,25.296875,normal
214,56,24.96875,normal
234,55,24.96875,normal
254,56,24.96875,normal
274,56,24.96875,normal
294,55,24.96875,normal
314,55,24.96875,normal
334,55,24.96875,normal
354,54,24.3515625,normal
374,54,24.3515625,normal
394,56,24.3515625,normal
414,54,24.3515625,normal
434,56,24.1171875,normal
454,54,24.1171875,normal
474,53,24.1171875,normal
494,53,24.1171875,normal
514,54,24.1171875,normal
534,56,24.1171875,normal
554,55,23.9765625,normal
574,56,23.9765625,normal
594,56,23.7421875,normal
614,56,23.7421875,normal
634,56,23.7421875,normal
654,56,23.7421875,normal
674,56,23.7421875,normal
694,54,23.7421875,normal
714,55,23.7421875,normal
734,56,23.7421875,normal
754,54,23.7421875,normal
774,52,23.7421875,normal
794,52,23.7421875,normal
814,52,23.7421875,normal
834,53,23.7421875,normal
854,52,23.7421875,normal
874,51,23.7421875,normal
894,51,23.7421875,normal
914,54,23.7421875,normal
934,55,22.6875,normal
954,54,22.640625,normal
974,53,22.640625,normal
994,55,22.625,normal
1014,54,22.625,normal
1034,56,22.625,normal
1054,56,22.625,normal
1074,53,22.625,normal
1094,54,22.625,normal
1114,53,22.625,normal
1134,54,22.625,normal
1154,55,22.625,normal
1174,56,22.625,normal
1194,56,22.625,normal
1214,54,22.625,normal
1234,52,22.625,normal
1254,50,22.625,normal
1274,52,22.625,normal
1294,50,22.625,normal
1314,52,22.625,normal
1334,52,22.59375,normal
1354,51,22.59375,normal
1374,53,22.59375,normal
1394,51,22.59375,normal
1414,51,22.59375,normal
1434,52,22.59375,normal
1454,54,22.59375,normal
1474,55,22.59375,normal
1494,55,22.59375,normal
1514,55,22.59375,normal
1534,54,22.59375,normal
1554,54,22.59375,normal
1574,53,22.59375,normal
1594,53,22.59375,normal
1614,54,22.59375,normal
1634,54,22.59375,normal
1654,55,22.59375,normal
1674,56,22.59375,normal
1694,54,22.59375,normal
1714,54,22.59375,normal
1734,52,22.59375,normal
1754,56,22.59375,normal
1774,56,22.59375,normal
1794,56,22.59375,normal
1814,53,22.59375,normal
1834,55,22.59375,normal
1854,55,22.59375,normal
1874,55,22.59375,normal
1894,51,22.59375,normal
1914,51,22.59375,normal
1934,52,22.59375,normal
1954,55,22.59375,normal
1974,55,22.59375,normal
1994,52,22.59375,normal
2013,54,22.59375,normal
