iteration,area,error,flag
0,63,1.62890625,normal
20,52,19.453125,normal
40,49,19.640625,normal
60,46,19.265625,normal
80,42,17.7265625,normal
100,41,18.046875,normal
120,40,18.0859375,normal
140,37,18.0625,normal
160,36,18.8828125,normal
180,36,18.8828125,normal
200,36,18.75,normal
220,33,18.5625,normal
240,32,18.375,normal
260,32,18.375,normal
280,31,19.4296875,normal
300,31,19.6484375,normal
320,30,17.03125,normal
340,29,17.9140625,normal
360,29,18.9765625,normal
380,29,18.9765625,normal
400,29,18.9765625,normal
420,29,18.3203125,normal
440,29,18.0859375,normal
460,28,19.0703125,normal
480,28,19.0703125,normal
500,28,17.671875,normal
520,28,19.0859375,normal
540,28,19.0859375,normal
560,28,18.8515625,normal
580,28,18.15625,normal
600,27,17.703125,normal
620,26,17.2890625,normal
640,26,17.40625,normal
660,26,17.40625,normal
680,26,17.703125,normal
700,26,17.703125,normal
720,26,18.203125,normal
740,26,18.8125,normal
760,26,18.90625,normal
780,26,18.484375,normal
800,26,19.65625,normal
820,26,17.5703125,normal
840,25,19.15625,normal
860,25,19.15625,normal
880,25,17.34375,normal
900,25,18.21875,normal
920,25,18.078125,normal
940,25,18.4609375,normal
960,24,17.265625,normal
980,24,17.5546875,normal
1000,24,17.5234375,normal
1020,24,17.78125,normal
1040,24,17.7890625,normal
1060,24,17.7890625,normal
1080,24,17.7890625,normal
1100,24,18.9453125,normal
1120,24,18.578125,normal
1140,24,18.953125,normal
1160,24,19.421875,normal
1180,24,19.4296875,normal
1200,24,19.4296875,normal
1220,24,19.3828125,normal
1240,24,19.59375,normal
1260,24,17.0703125,normal
1280,24,18.421875,normal
1300,24,18.6953125,normal
1320,24,17.1640625,normal
1340,24,17.6953125,normal
1360,24,19.0859375,normal
1380,23,18.0859375,normal
1400,23,18.1640625,normal
1420,23,18.1640625,normal
1440,23,18.1796875,normal
1460,23,19.7265625,normal
1480,23,19.453125,normal
1500,23,19.9921875,normal
1520,23,19.40625,normal
1540,23,18.9453125,normal
1560,23,18.8203125,normal
1580,23,19.1015625,normal
1600,23,19.2109375,normal
1620,23,18.5078125,normal
1640,23,19.609375,normal
1660,23,19.9765625,normal
1680,23,19.9765625,normal
1700,23,18.8671875,normal
1720,23,18.390625,normal
1740,22,19.1953125,normal
1760,22,19.1953125,normal
1780,22,19.2109375,normal
1800,22,19.7578125,normal
1820,22,18.2890625,normal
1840,22,18.2890625,normal
1860,22,19.5703125,normal
1880,22,19.5703125,normal
1900,22,19.84375,normal
1920,22,19.578125,normal
1940,22,19.578125,normal
1960,22,19.578125,normal
1980,22,19.25,normal
1999,22,18.78125,normal
